species,decimalLongitude,decimalLatitude,gbifID,month,year,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-89.746765,19.267624,4628287269,4,2023,"c(-89.746765, 19.267624)",188,25.462499618530273,13.408333778381348,66.7081298828125,207.62863159179688,35.599998474121094,15.5,20.099998474121094,26.233333587646484,23.53333282470703,27.616666793823242,22.616666793823242,1074,204,20,69.72000885009766,501,78,281,91
Icterus auratus,-86.9408,20.937183,4618986764,9,2023,"c(-86.9408, 20.937183)",8,25.941665649414063,10.149999618530273,63.83647155761719,201.19903564453125,33.400001525878906,17.5,15.900001525878906,27.383333206176758,24.71666717529297,28.133333206176758,23.266666412353516,1287,195,44,45.97578048706055,512,150,391,222
Icterus auratus,-88.54455,20.828299,4609246186,7,2023,"c(-88.54455, 20.828299)",28,25.762500762939453,13.875,70.07575988769531,190.25254821777344,35.5,15.699999809265137,19.799999237060547,27.21666717529297,23.83333396911621,27.733333587646484,23.149999618530273,1262,208,32,64.32270050048828,578,112,454,131
Icterus auratus,-89.532958,20.37362,4507951683,12,2023,"c(-89.532958, 20.37362)",37,25.65416717529297,14.77500057220459,67.15909576416016,207.55567932128906,36.79999923706055,14.800000190734863,22,26.916667938232422,23.71666717529297,27.866666793823242,22.816667556762695,1108,202,25,70.11602783203125,531,89,286,91
Icterus auratus,-89.412431,20.298355,4440642398,2,2021,"c(-89.412431, 20.298355)",31,25.745832443237305,14.824999809265137,67.38636779785156,207.25978088378906,36.79999923706055,14.800000190734863,22,27.066665649414063,23.78333282470703,27.899999618530273,22.899999618530273,1131,201,24,68.05565643310547,536,91,294,98
Icterus auratus,-89.505205,18.51655,4400349669,7,2023,"c(-89.505205, 18.51655)",263,24.850000381469727,13.183333396911621,70.124114990234375,189.80850219726563,34.29999923706055,15.5,18.799999237060547,25.733333587646484,24.46666717529297,26.766666412353516,22.25,1048,192,23,61.45774459838867,460,80,343,127
Icterus auratus,-89.8684,20.091715,4381358225,8,2022,"c(-89.8684, 20.091715)",96,25.78333282470703,13.683333396911621,66.103057861328125,205.91629028320313,36.20000076293945,15.5,20.700000762939453,27.016666412353516,25.53333282470703,28,23,1091,203,22,75.32550811767578,538,75,279,87
Icterus auratus,-88.413475,21.374722,4368556024,10,2018,"c(-88.413475, 21.374722)",7,25.84583282470703,13.22499942779541,70.721923828125,182.72503662109375,34.900001525878906,16.200000762939453,18.700000762939453,27.28333282470703,25.266666412353516,27.700000762939453,23.30000114440918,1080,174,29,61.691688537597656,473,97,367,144
Icterus auratus,-87.433304,21.210438,4366223552,5,2022,"c(-87.433304, 21.210438)",16,25.10416603088379,12.841667175292969,69.79166412353516,196.33526611328125,33.70000076293945,15.300000190734863,18.400001525878906,26.549999237060547,23.91666603088379,27.066665649414063,22.433334350585938,1243,201,39,53.95013427734375,513,128,455,164
Icterus auratus,-90.65465,18.7852,4360840647,3,2022,"c(-90.65465, 18.7852)",76,26.070833206176758,12.641666412353516,64.49829864501953,215.60125732421875,36.20000076293945,16.600000381469727,19.600000381469727,27.350000381469727,25.71666717529297,28.41666603088379,23.149999618530273,1344,254,20,79.9217529296875,685,74,288,105
Icterus auratus,-87.73745,21.525213,4360236625,7,2022,"c(-87.73745, 21.525213)",2,25.483333587646484,11,70.063690185546875,187.46311950683594,33,17.299999237060547,15.700000762939453,26.94999885559082,24.266666412353516,27.399999618530273,22.94999885559082,792,131,25,53.444129943847656,327,90,278,113
Icterus auratus,-88.19902,18.209017,4351785947,6,2022,"c(-88.19902, 18.209017)",11,26.27083396911621,8.274999618530273,65.67459869384766,160.36122131347656,32,19.399999618530273,12.600000381469727,27.41666603088379,25.566665649414063,27.799999237060547,24.03333282470703,1414,228,29,55.59886169433594,555,109,496,226
Icterus auratus,-87.907074,18.026096,4351661211,11,2022,"c(-87.907074, 18.026096)",7,26.712499618530273,6.891666412353516,63.22629928588867,152.12322998046875,31.799999237060547,20.899999618530273,10.899999618530273,26.950000762939453,26,28.183332443237305,24.616666793823242,1395,206,34,50.078269958496094,566,118,403,263
Icterus auratus,-87.6402,18.891768,4347868900,12,2022,"c(-87.6402, 18.891768)",2,26.549999237060547,8.583333015441895,69.220428466796875,149.37747192382813,32.5,20.100000381469727,12.399999618530273,26.816665649414063,25.75,28.049999237060547,24.5,1394,216,32,53.545352935791016,581,122,423,219
Icterus auratus,-89.132904,20.942081,4337385287,9,2022,"c(-89.132904, 20.942081)",12,25.79166603088379,13.616666793823242,67.74461364746094,199.9185333251953,35.79999923706055,15.699999809265137,20.099998474121094,27.133331298828125,25.350000381469727,27.849998474121094,23.03333282470703,961,172,20,70.62960052490234,463,75,352,97
Icterus auratus,-87.81085,20.00195,4330309570,1,2020,"c(-87.81085, 20.00195)",10,25.870834350585938,11.791666984558105,70.6087875366211,170.63328552246094,33.599998474121094,16.899999618530273,16.69999885559082,27.016666412353516,24.983333587646484,27.600000381469727,23.53333282470703,1202,194,39,53.34369659423828,504,128,410,164
Icterus auratus,-86.945076,21.255795,4329627826,10,2022,"c(-86.945076, 21.255795)",11,25.60416603088379,10.858333587646484,66.20934295654297,208.38621520996094,33.20000076293945,16.799999237060547,16.400001525878906,27.116666793823242,24.299999237060547,27.850000381469727,22.83333396911621,1232,192,40,46.55974578857422,485,141,403,203
Icterus auratus,-88.47099,18.403303,4323298589,5,2022,"c(-88.47099, 18.403303)",12,25.89583396911621,10.541666030883789,68.4523696899414,172.03933715820313,32.900001525878906,17.5,15.400001525878906,27.516666412353516,25.266666412353516,27.516666412353516,23.46666717529297,1238,201,23,63.170406341552734,511,86,511,157
Icterus auratus,-87.75384,21.34191,4319349539,2,2022,"c(-87.75384, 21.34191)",13,25.35416603088379,13.125,71.33152770996094,187.77960205078125,34.099998474121094,15.699999809265137,18.39999771118164,26.650001525878906,24.366666793823242,27.21666717529297,22.78333282470703,951,146,32,52.21797561645508,380,107,356,133
Icterus auratus,-88.048645,19.589243,4310140109,1,2017,"c(-88.048645, 19.589243)",13,26.14583396911621,11.591666221618652,70.25252532958984,172.64598083496094,34,17.5,16.5,27.266666412353516,25.28333282470703,27.866666793823242,23.766666412353516,1266,213,38,55.71356964111328,533,129,406,159
Icterus auratus,-88.76739,18.660864,4310136713,5,2005,"c(-88.76739, 18.660864)",78,25.012500762939453,12.225000381469727,72.767852783203125,158.83274841308594,32.900001525878906,16.100000381469727,16.80000114440918,26.16666603088379,24.600000381469727,26.600000381469727,22.75,977,153,11,62.429683685302734,402,57,387,104
Icterus auratus,-88.73074,20.706907,4295948768,1,2022,"c(-88.73074, 20.706907)",28,25.766666412353516,13.899999618530273,69.5,189.88436889648438,35.70000076293945,15.699999809265137,20,27.133333206176758,23.883333206176758,27.75,23.16666603088379,1165,200,28,65.25419616699219,538,98,411,121
Icterus auratus,-90.06288,20.86493,4294794535,1,2022,"c(-90.06288, 20.86493)",7,26.3125,12.774999618530273,69.4293441772461,182.13539123535156,35.400001525878906,17,18.400001525878906,27.53333282470703,25.96666717529297,28.133333206176758,23.766666412353516,861,155,14,74.38890075683594,423,53,204,80
Icterus auratus,-87.349174,21.274958,4294262202,5,2022,"c(-87.349174, 21.274958)",8,25.191665649414063,12.266666412353516,69.3031997680664,197.2864990234375,33.5,15.800000190734863,17.700000762939453,26.683332443237305,23.950000762939453,27.16666603088379,22.516666412353516,1225,200,38,53.08637237548828,497,129,448,165
Icterus auratus,-88.290054,18.084333,4288843915,5,2022,"c(-88.290054, 18.084333)",17,26.008333206176758,8.766666412353516,66.9211196899414,166.52645874023438,31.899999618530273,18.799999237060547,13.100000381469727,27.183334350585938,25.299999237060547,27.58333396911621,23.683334350585938,1502,238,35,54.872352600097656,581,118,535,237
Icterus auratus,-87.526825,20.897635,4276613166,10,1991,"c(-87.526825, 20.897635)",22,25.35416603088379,12.908333778381348,70.92491149902344,185.80853271484375,33.79999923706055,15.600000381469727,18.19999885559082,26.649999618530273,24.33333396911621,27.25,22.83333396911621,1302,207,44,55.03544616699219,559,142,475,161
Icterus auratus,-89.40552,18.301607,4273403537,4,2015,"c(-89.40552, 18.301607)",253,25.087499618530273,13.658333778381348,70.76856231689453,191.7043914794922,34.70000076293945,15.399999618530273,19.30000114440918,26.016666412353516,24.66666603088379,27.03333282470703,22.450000762939453,1170,209,27,63.336673736572266,532,85,377,138
Icterus auratus,-92.09102,18.25438,4272775396,11,2022,"c(-92.09102, 18.25438)",5,26.79166603088379,10.816666603088379,62.52408218383789,204.8595428466797,35.70000076293945,18.399999618530273,17.30000114440918,27.75,26.299999237060547,28.816667556762695,23.91666603088379,1824,306,35,62.00419235229492,815,142,507,258
Icterus auratus,-88.775604,19.878832,4252670678,8,2022,"c(-88.775604, 19.878832)",14,26.049999237060547,14.749999046325684,69.575469970703125,194.39881896972656,36.599998474121094,15.399999618530273,21.19999885559082,27.483333587646484,24.08333396911621,28.066665649414063,23.366666793823242,1238,214,30,62.87128448486328,547,104,435,116
Icterus auratus,-90.449234,19.509584,4244771998,1,2022,"c(-90.449234, 19.509584)",49,26.20833396911621,12.600000381469727,63.959388732910156,213.6887664794922,36.20000076293945,16.5,19.700000762939453,27.483333587646484,25.799999237060547,28.53333282470703,23.299999237060547,1303,254,18,85.36229705810547,695,62,289,92
Icterus auratus,-88.46017,19.362133,4221850145,2,2022,"c(-88.46017, 19.362133)",28,25.870834350585938,12.808333396911621,73.19046783447266,165.9197235107422,34.400001525878906,16.899999618530273,17.500001907348633,26.883333206176758,25.21666717529297,27.516666412353516,23.58333396911621,1204,188,33,58.57362747192383,524,108,390,138
Icterus auratus,-89.10429,18.44705,4218302019,4,2022,"c(-89.10429, 18.44705)",134,24.95833396911621,13.233333587646484,72.31329345703125,173.64845275878906,33.900001525878906,15.600000381469727,18.30000114440918,26.049999237060547,24.5,26.549999237060547,22.516666412353516,1116,184,24,59.37379837036133,467,88,384,139
Icterus auratus,-89.94514,18.557539,4210873719,5,2005,"c(-89.94514, 18.557539)",157,25.737499237060547,13.375,67.2110595703125,208.970703125,35.79999923706055,15.899999618530273,19.899999618530273,26.58333396911621,25.350000381469727,27.899999618530273,22.883333206176758,1051,215,23,68.31776428222656,488,78,248,110
Icterus auratus,-90.69931,19.528841,4207767908,5,2022,"c(-90.69931, 19.528841)",0,26.433332443237305,11.783332824707031,64.03985595703125,203.71920776367188,35.79999923706055,17.399999618530273,18.399999618530273,27.683334350585938,25.983333587646484,28.616666793823242,23.649999618530273,1234,238,15,87.90015411376953,672,51,261,80
Icterus auratus,-88.93462,19.629251,4195595686,1,2022,"c(-88.93462, 19.629251)",61,25.679166793823242,14.258333206176758,69.89379119873047,191.45919799804688,35.79999923706055,15.399999618530273,20.399999618530273,27.149999618530273,23.799999237060547,27.599998474121094,23.03333282470703,1082,185,27,62.30261993408203,474,92,383,109
Icterus auratus,-90.43779,19.639183,4190806280,9,2022,"c(-90.43779, 19.639183)",29,26.366666793823242,12.566666603088379,64.44444274902344,210.7058868408203,36.29999923706055,16.799999237060547,19.5,27.616666793823242,25.96666717529297,28.66666603088379,23.516666412353516,1260,248,19,84.06001281738281,666,62,280,92
Icterus auratus,-89.29372,18.805412,4185915860,1,2022,"c(-89.29372, 18.805412)",214,24.725000381469727,12.899999618530273,70.8791275024414,179.32322692871094,33.79999923706055,15.600000381469727,18.19999885559082,26.133333206176758,24.350000381469727,26.46666717529297,22.233333587646484,957,161,16,59.4641227722168,400,70,328,123
Icterus auratus,-88.083305,19.72291,4179329856,2,2008,"c(-88.083305, 19.72291)",21,25.991666793823242,11.933333396911621,71.03175354003906,170.7314910888672,34,17.200000762939453,16.799999237060547,27.133333206176758,25.116666793823242,27.71666717529297,23.666667938232422,1224,208,38,57.16999435424805,523,125,445,142
Icterus auratus,-87.957163,21.456244,4103390624,5,2023,"c(-87.957163, 21.456244)",8,25.670833587646484,12.908333778381348,71.31675720214844,183.66790771484375,34.20000076293945,16.100000381469727,18.100000381469727,26.866666793823242,24.850000381469727,27.46666717529297,23.133333206176758,884,138,27,51.470577239990234,351,94,282,140
Icterus auratus,-87.812933,19.723165,4075893126,3,2023,"c(-87.812933, 19.723165)",10,26.195833206176758,11.258333206176758,70.36458587646484,166.8213348388672,33.70000076293945,17.700000762939453,16,27.333332061767578,25.316665649414063,27.883333206176758,23.91666603088379,1261,204,37,53.161460876464844,523,129,425,172
Icterus auratus,-87.775192,19.352836,3822106409,5,2008,"c(-87.775192, 19.352836)",1,26.491666793823242,9.949999809265137,69.580413818359375,157.54989624023438,33.400001525878906,19.100000381469727,14.30000114440918,27.633333206176758,25.549999237060547,28.08333396911621,24.33333396911621,1328,210,36,52.97477340698242,540,128,437,184
Icterus auratus,-89.417361,18.588683,3773415624,5,2022,"c(-89.417361, 18.588683)",266,24.612499237060547,12.858333587646484,70.26412200927734,184.52793884277344,33.79999923706055,15.5,18.299999237060547,25.516666412353516,24.266666412353516,26.41666603088379,22.066667556762695,1005,179,22,59.77947235107422,428,80,337,124
Icterus auratus,-86.919215,21.045035,3760378540,4,2022,"c(-86.919215, 21.045035)",17,25.85416603088379,10.425000190734863,65.15625,204.73329162597656,33.29999923706055,17.299999237060547,16,27.316665649414063,24.600000381469727,28.100000381469727,23.149999618530273,1270,194,43,46.07260513305664,504,148,397,211
Icterus auratus,-88.317695,20.717302,3698083399,2,2022,"c(-88.317695, 20.717302)",29,25.78333282470703,14.016667366027832,70.79124450683594,185.2189483642578,35.400001525878906,15.600000381469727,19.80000114440918,27.28333282470703,23.866666793823242,27.75,23.266666412353516,1212,204,31,64.1743392944336,550,108,437,118
Icterus auratus,-90.2243,20.031328,3694438041,12,2021,"c(-90.2243, 20.031328)",21,26.579166412353516,13.208333015441895,66.37354278564453,197.86883544921875,36.599998474121094,16.700000762939453,19.89999771118164,27.733333587646484,26.33333396911621,28.733333587646484,23.899999618530273,1163,230,18,80.28377532958984,596,64,275,85
Icterus auratus,-87.47884,20.07021,3686951897,1,2019,"c(-87.47884, 20.07021)",1,26.200000762939453,10.433332443237305,70.97505187988281,158.94540405273438,33,18.299999237060547,14.700000762939453,27.299999237060547,25.299999237060547,27.850000381469727,24.03333282470703,1199,202,34,56.298553466796875,509,120,381,167
Icterus auratus,-88.400024,19.502224,3684246463,2,2021,"c(-88.400024, 19.502224)",29,25.912500381469727,12.741666793823242,71.5823974609375,172.2197723388672,34.599998474121094,16.799999237060547,17.799999237060547,26.96666717529297,25.183332443237305,27.633333206176758,23.53333282470703,1294,210,33,63.712867736816406,594,107,414,133
Icterus auratus,-87.71843,20.508583,3681372227,12,2021,"c(-87.71843, 20.508583)",17,25.362499237060547,12.508333206176758,71.07007598876953,182.40969848632813,33.5,15.899999618530273,17.600000381469727,26.600000381469727,24.350000381469727,27.25,22.883333206176758,1149,188,42,56.06071472167969,500,130,412,135
Icterus auratus,-89.32605,21.213968,3672987111,5,2021,"c(-89.32605, 21.213968)",7,25.799999237060547,12.383333206176758,66.93692779541016,197.461181640625,34.900001525878906,16.399999618530273,18.500001907348633,27.19999885559082,25.299999237060547,27.80000114440918,23.049999237060547,812,147,19,64.4028091430664,361,71,278,103
Icterus auratus,-88.25693,20.23723,3670057799,4,2021,"c(-88.25693, 20.23723)",31,25.8125,14.008333206176758,70.74916076660156,184.17044067382813,35.29999923706055,15.5,19.799999237060547,26.83333396911621,23.866666793823242,27.733333587646484,23.299999237060547,1179,197,35,59.907657623291016,513,116,390,124
Icterus auratus,-90.37666,20.53573,3660001266,1,2020,"c(-90.37666, 20.53573)",7,26.608333587646484,12.566666603088379,70.99812316894531,172.97967529296875,35.29999923706055,17.600000381469727,17.69999885559082,27.91666603088379,26,28.33333396911621,24.16666603088379,865,159,10,81.64581298828125,443,38,334,67
Icterus auratus,-87.921745,20.893639,3653365604,5,2021,"c(-87.921745, 20.893639)",21,25.70833396911621,13.850000381469727,72.89473724365234,177.50587463378906,34.79999923706055,15.800000190734863,19,27.299999237060547,23.816667556762695,27.53333282470703,23.316665649414063,1092,161,39,54.28652572631836,458,123,378,129
Icterus auratus,-88.34603,18.229748,3645913690,7,2021,"c(-88.34603, 18.229748)",14,26.15833282470703,9.699999809265137,68.30986022949219,164.89434814453125,32.599998474121094,18.399999618530273,14.19999885559082,27.266666412353516,25.516666412353516,27.69999885559082,23.833332061767578,1389,227,28,59.01100158691406,545,102,477,207
Icterus auratus,-88.633194,21.111277,3638778593,11,2020,"c(-88.633194, 21.111277)",16,25.737499237060547,13.57499885559082,71.82540130615234,168.92872619628906,35.099998474121094,16.200000762939453,18.89999771118164,26.91666603088379,25.28333282470703,27.466665267944336,23.383333206176758,1359,205,40,59.79775619506836,599,129,483,174
Icterus auratus,-88.204926,20.745865,3612414774,6,2021,"c(-88.204926, 20.745865)",26,25.808334350585938,14.050000190734863,71.319793701171875,184.45045471191406,35.400001525878906,15.699999809265137,19.700000762939453,27.33333396911621,23.899999618530273,27.766666412353516,23.316667556762695,1182,196,32,63.50194549560547,532,109,427,113
Icterus auratus,-88.77184,19.709044,3611288117,4,2021,"c(-88.77184, 19.709044)",53,25.766666412353516,14.399999618530273,69.90290832519531,193.26541137695313,36,15.399999618530273,20.600000381469727,27.266666412353516,23.816665649414063,27.733333587646484,23.100000381469727,1176,201,31,62.19377136230469,516,101,414,115
Icterus auratus,-87.3233,20.918785,3610240998,3,2021,"c(-87.3233, 20.918785)",18,25.387500762939453,11.975000381469727,69.62208557128906,193.49801635742188,33.20000076293945,16,17.200000762939453,26.78333282470703,24.25,27.38333511352539,22.766666412353516,1288,206,46,53.656009674072266,549,140,444,172
Icterus auratus,-89.48893,20.537756,3602463361,3,2021,"c(-89.48893, 20.537756)",14,25.741666793823242,14.316665649414063,66.58914947509766,208.4230194091797,36.599998474121094,15.100000381469727,21.499998092651367,27.03333282470703,23.78333282470703,27.933332443237305,22.883333206176758,1105,195,25,70.383575439453125,536,88,276,97
Icterus auratus,-88.6698,21.195415,3597361384,6,2021,"c(-88.6698, 21.195415)",6,25.766666412353516,13.550000190734863,71.3157958984375,175.98207092285156,35.099998474121094,16.100000381469727,18.999998092651367,27,25.316667556762695,27.566665649414063,23.316667556762695,1244,192,34,61.75865936279297,557,112,440,160
Icterus auratus,-88.37529,20.196953,3596446780,3,2021,"c(-88.37529, 20.196953)",32,25.866666793823242,14.266666412353516,70.279144287109375,185.23123168945313,35.70000076293945,15.399999618530273,20.30000114440918,27.333332061767578,23.933332443237305,27.799999237060547,23.33333396911621,1195,198,32,59.294639587402344,519,117,391,130
Icterus auratus,-88.317924,21.150965,3587154363,1,2021,"c(-88.317924, 21.150965)",15,25.71666717529297,13.683333396911621,70.89810943603516,185.30482482910156,35.099998474121094,15.800000190734863,19.299999237060547,27.21666717529297,25.08333396911621,27.616666793823242,23.16666603088379,1292,205,37,61.46489334106445,577,124,463,151
Icterus auratus,-87.137375,20.849428,3579330795,9,2021,"c(-87.137375, 20.849428)",18,25.625,10.733332633972168,66.25514221191406,198.45423889160156,33.099998474121094,16.899999618530273,16.19999885559082,27.049999237060547,24.416667938232422,27.75,22.96666717529297,1300,203,43,50.64213562011719,541,148,419,195
Icterus auratus,-90.191925,20.142101,3576677629,9,2021,"c(-90.191925, 20.142101)",5,26.637500762939453,13.291666984558105,67.47039031982422,189.24642944335938,36.5,16.799999237060547,19.700000762939453,27.75,26.399999618530273,28.683332443237305,24.066665649414063,1121,217,19,79.1766128540039,570,63,272,83
Icterus auratus,-88.262665,19.4504,3573478654,2,2021,"c(-88.262665, 19.4504)",37,25.891666412353516,12.050000190734863,72.15568542480469,165.8975067138672,34,17.299999237060547,16.700000762939453,26.96666717529297,25.116666793823242,27.53333282470703,23.599998474121094,1281,202,35,58.16337585449219,554,120,476,148
Icterus auratus,-88.86155,19.928818,3565146234,4,2021,"c(-88.86155, 19.928818)",36,25.924999237060547,15.183333396911621,69.6483154296875,196.70582580566406,36.70000076293945,14.899999618530273,21.80000114440918,27.349998474121094,24,27.950000762939453,23.233333587646484,1209,210,27,63.25580978393555,536,102,426,110
Icterus auratus,-89.64459,20.870857,3564797684,6,2021,"c(-89.64459, 20.870857)",13,25.929166793823242,13.27500057220459,67.04544830322266,197.29373168945313,35.900001525878906,16.100000381469727,19.80000114440918,27.183334350585938,25.549999237060547,27.983333587646484,23.21666717529297,1019,176,23,72.66374206542969,504,72,242,94
Icterus auratus,-88.06927,18.976461,3563819000,8,2021,"c(-88.06927, 18.976461)",11,26.0625,10.691666603088379,72.240997314453125,154.5980682373047,33.099998474121094,18.299999237060547,14.799999237060547,27.16666603088379,25.33333396911621,27.566665649414063,23.899999618530273,1393,212,38,51.31726837158203,554,125,459,216
Icterus auratus,-88.46346,18.749603,3554508299,4,2021,"c(-88.46346, 18.749603)",29,25.649999618530273,10.883333206176758,71.13289642333984,160.4539031982422,32.79999923706055,17.5,15.299999237060547,27.200000762939453,25.016666412353516,27.200000762939453,23.383333206176758,1044,152,22,54.07423782348633,409,92,409,146
Icterus auratus,-89.33672,17.969114,3540363802,1,2018,"c(-89.33672, 17.969114)",254,25.03333282470703,13.15000057220459,70.69892883300781,185.67242431640625,34.20000076293945,15.600000381469727,18.600000381469727,26.099998474121094,24.416667938232422,26.900001525878906,22.46666717529297,1351,223,33,60.297725677490234,587,108,442,171
Icterus auratus,-92.09307,18.112595,3535416245,4,2021,"c(-92.09307, 18.112595)",4,26.866666793823242,10.883334159851074,61.83712387084961,208.7662353515625,36,18.399999618530273,17.600000381469727,27.799999237060547,26.366666793823242,28.96666717529297,23.94999885559082,1923,324,46,59.90379333496094,870,168,501,288
Icterus auratus,-88.694435,19.77562,3524507948,4,2021,"c(-88.694435, 19.77562)",28,25.962499618530273,14.641666412353516,70.39262390136719,193.6036834716797,36.20000076293945,15.399999618530273,20.80000114440918,27.433334350585938,24,27.950000762939453,23.299999237060547,1232,210,32,61.05477523803711,536,111,427,126
Icterus auratus,-88.16775,20.053246,3523627993,3,2021,"c(-88.16775, 20.053246)",28,25.866666793823242,13.383333206176758,71.18794250488281,175.2184600830078,34.79999923706055,16,18.799999237060547,26.899999618530273,23.983333587646484,27.66666603088379,23.483333587646484,1177,196,37,57.64143753051758,506,124,382,133
Icterus auratus,-88.536476,19.301214,3520393613,5,2021,"c(-88.536476, 19.301214)",33,25.84583282470703,13.041666030883789,72.85848236083984,165.892333984375,34.599998474121094,16.700000762939453,17.89999771118164,26.850000381469727,25.25,27.46666717529297,23.53333282470703,1133,179,31,56.92191696166992,482,103,370,136
Icterus auratus,-89.16429,18.821655,3517349401,4,2021,"c(-89.16429, 18.821655)",119,25.08333396911621,12.983333587646484,71.33699798583984,175.50360107421875,34,15.800000190734863,18.200000762939453,26.08333396911621,24.683334350585938,26.733333587646484,22.616666793823242,941,155,14,60.56806564331055,393,64,328,116
Icterus auratus,-87.583889,20.721944,3398710375,5,2018,"c(-87.583889, 20.721944)",26,25.420833587646484,12.625,71.32769012451172,184.63058471679688,33.599998474121094,15.899999618530273,17.69999885559082,26.66666603088379,24.433332443237305,27.33333396911621,22.91666603088379,1218,192,44,53.20347213745117,516,139,438,156
Icterus auratus,-92.506816,18.063721,3306365442,4,2016,"c(-92.506816, 18.063721)",2,26.741666793823242,10.333333015441895,62.249000549316406,209.4780731201172,35.29999923706055,18.700000762939453,16.599998474121094,27.816667556762695,26.03333282470703,28.83333396911621,23.78333282470703,2016,346,50,56.49232864379883,884,191,508,346
Icterus auratus,-91.093056,19.021944,3306363594,3,2015,"c(-91.093056, 19.021944)",2,26.620832443237305,11.274999618530273,65.17341613769531,193.7601318359375,35.5,18.200000762939453,17.299999237060547,27.883333206176758,26.100000381469727,28.600000381469727,23.91666603088379,1351,240,18,83.58758544921875,705,62,279,103
Icterus auratus,-91.833056,18.264418,3306363157,7,2015,"c(-91.833056, 18.264418)",-1,26.774999618530273,11.299999237060547,63.48314666748047,203.7322235107422,36,18.200000762939453,17.799999237060547,27.666667938232422,26.41666603088379,28.850000381469727,23.933334350585938,1698,317,30,64.10803985595703,767,129,318,237
Icterus auratus,-91.21731,18.97426,3306361959,2,2015,"c(-91.21731, 18.97426)",2,26.71666717529297,10.84999942779541,64.970062255859375,192.93582153320313,35.29999923706055,18.600000381469727,16.69999885559082,28.016666412353516,26.149999618530273,28.633333206176758,24,1352,233,18,82.32386779785156,695,64,280,109
Icterus auratus,-89.3425,20.537613,3299731235,5,2020,"c(-89.3425, 20.537613)",18,25.816667556762695,14.516666412353516,66.89708709716797,207.44476318359375,36.79999923706055,15.100000381469727,21.69999885559082,27.08333396911621,23.899999618530273,28.03333282470703,23,1113,193,27,68.14705657958984,528,96,283,101
Icterus auratus,-88.47072,20.703564,3297653512,4,2020,"c(-88.47072, 20.703564)",30,25.79166603088379,14.050000190734863,70.25000762939453,188.36415100097656,35.599998474121094,15.600000381469727,19.999998092651367,27.25,23.866666793823242,27.766666412353516,23.21666717529297,1225,207,31,64.9669418334961,562,108,440,120
Icterus auratus,-89.19032,20.754587,3293032661,9,2020,"c(-89.19032, 20.754587)",17,25.816667556762695,13.883333206176758,67.39482116699219,200.63912963867188,36.20000076293945,15.600000381469727,20.600000381469727,27.133333206176758,23.899999618530273,27.883333206176758,23.066667556762695,1004,175,21,70.4647445678711,485,76,255,93
Icterus auratus,-87.170105,21.109327,3290753923,11,2004,"c(-87.170105, 21.109327)",11,25.420833587646484,11.641666412353516,68.48039245605469,200.30044555664063,33.20000076293945,16.200000762939453,17,26.883333206176758,24.19999885559082,27.516666412353516,22.71666717529297,1245,200,42,51.45982360839844,514,141,426,173
Icterus auratus,-86.93362,20.313059,3273391658,12,2020,"c(-86.93362, 20.313059)",5,26.370834350585938,8.258333206176758,63.04071044921875,176.9239501953125,32.5,19.399999618530273,13.100000381469727,27.53333282470703,25.383333206176758,28.299999237060547,24,1394,241,30,55.34785842895508,588,134,417,220
Icterus auratus,-89.39726,18.055655,3252832657,7,2020,"c(-89.39726, 18.055655)",234,25.21666717529297,13.533333778381348,70.4861068725586,192.05035400390625,34.70000076293945,15.5,19.200000762939453,26.25,24.66666603088379,27.166667938232422,22.58333396911621,1296,224,31,63.432559967041016,585,98,421,152
Icterus auratus,-87.33946,20.802979,3243875895,2,2020,"c(-87.33946, 20.802979)",6,25.516666412353516,11.616666793823242,68.7376708984375,191.05369567871094,33.29999923706055,16.399999618530273,16.899999618530273,26.883333206176758,24.383333206176758,27.53333282470703,22.950000762939453,1298,205,46,52.89353942871094,552,142,440,180
Icterus auratus,-90.51091,18.785114,3239621506,2,2020,"c(-90.51091, 18.785114)",60,26.09166717529297,12.5,64.76683807373047,214.4425506591797,36,16.700000762939453,19.299999237060547,27.433334350585938,25.666667938232422,28.366666793823242,23.16666603088379,1285,253,19,79.75819396972656,653,74,281,96
Icterus auratus,-89.01611,20.1725,3239432796,2,2020,"c(-89.01611, 20.1725)",39,25.774999618530273,14.933333396911621,68.81720733642578,201.72549438476563,36.599998474121094,14.899999618530273,21.69999885559082,27.183332443237305,23.850000381469727,27.849998474121094,23.016666412353516,1188,207,28,63.606746673583984,535,104,416,113
Icterus auratus,-88.512955,20.568129,3232122479,1,2020,"c(-88.512955, 20.568129)",29,25.850000381469727,14.216666221618652,70.03284454345703,187.50758361816406,35.79999923706055,15.5,20.299999237060547,27.266666412353516,23.94999885559082,27.816665649414063,23.28333282470703,1202,207,32,64.76448059082031,550,105,425,117
Icterus auratus,-88.12867,21.478275,3195571297,8,2020,"c(-88.12867, 21.478275)",5,25.787500381469727,12.558333396911621,71.35417175292969,177.80384826660156,34.099998474121094,16.5,17.599998474121094,26.866666793823242,25.066665649414063,27.549999237060547,23.299999237060547,919,153,22,55.09070587158203,379,87,290,143
