species,month,year,gbifID,geometry,decimalLatitude,decimalLongitude,elev,ID,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,11,2021,3680014127,"c(-88.02596, 19.586824)",19.586824,-88.02596,12,2790,26.15416717529297,27.899999618530273,23.766666412353516,1265,213,38,55.677894592285156,532,128,405,158,11.524999618530273,69.8484878540039,174.23153686523438,34,17.5,16.5,27.28333282470703,25.266666412353516
Icterus auratus,5,2021,3679950565,"c(-86.85923, 21.177853)",21.177853,-86.85923,8,2791,26.09583282470703,28.299999237060547,23.433334350585938,1245,190,41,45.391258239746094,485,144,393,213,10.574999809265137,66.09375762939453,201.40928649902344,33.599998474121094,17.600000381469727,15.999998092651367,27.53333282470703,24.816665649414063
Icterus auratus,11,2021,3679456675,"c(-89.59089, 20.78792)",20.78792,-89.59089,15,2792,25.837499618530273,27.96666717529297,23.08333396911621,1044,180,24,72.53331756591797,517,76,251,96,13.658332824707031,66.9526138305664,201.49583435058594,36.099998474121094,15.699999809265137,20.39999771118164,27.083332061767578,25.5
Icterus auratus,5,2021,3679327275,"c(-87.602776, 20.877789)",20.877789,-87.602776,25,2793,25.399999618530273,27.299999237060547,22.883333206176758,1224,193,44,54.296382904052734,516,140,458,148,13.133333206176758,71.37681579589844,185.59486389160156,34,15.600000381469727,18.399999618530273,26.66666603088379,24.399999618530273
Icterus auratus,2,2021,3678962401,"c(-88.12674, 18.338768)",18.338768,-88.12674,9,2794,26.387500762939453,27.91666603088379,24.16666603088379,1342,225,24,58.462623596191406,549,100,473,197,8.291666030883789,66.333343505859375,158.9614715576172,32.099998474121094,19.600000381469727,12.499998092651367,27.483333587646484,25.71666717529297
Icterus auratus,8,2021,3677943382,"c(-88.22993, 20.667637)",20.667637,-88.22993,24,2795,25.899999618530273,27.833332061767578,23.41666603088379,1155,196,31,65.30850982666016,526,104,418,104,14.116666793823242,71.296295166015625,182.54513549804688,35.5,15.699999809265137,19.799999237060547,27.383333206176758,24
Icterus auratus,11,2021,3677587078,"c(-89.64827, 21.27805)",21.27805,-89.64827,0,2797,25.987499237060547,27.799999237060547,23.33333396911621,698,129,20,60.600589752197266,298,69,214,103,10.175000190734863,66.07142639160156,187.2665252685547,33.5,18.100000381469727,15.399999618530273,27.149999618530273,25.183334350585938
Icterus auratus,1,2021,3677194912,"c(-87.226295, 20.506723)",20.506723,-87.226295,6,2798,25.97083282470703,27.900001525878906,23.549999237060547,1297,215,36,55.50360870361328,558,135,414,182,10.041666984558105,66.50109100341797,179.71517944335938,32.900001525878906,17.799999237060547,15.10000228881836,27.149999618530273,24.983333587646484
Icterus auratus,5,2021,3677054636,"c(-89.5791, 20.99694)",20.99694,-89.5791,10,2799,26.46666717529297,28.450000762939453,23.78333282470703,950,161,23,67.19532012939453,445,72,345,105,13.166666030883789,68.9354248046875,192.28688049316406,36,16.899999618530273,19.100000381469727,27.78333282470703,25.916667938232422
Icterus auratus,4,2021,3676368288,"c(-89.18332, 21.231054)",21.231054,-89.18332,8,2800,25.758333206176758,27.75,23.016666412353516,835,150,18,65.00707244873047,375,73,291,108,12.916666030883789,67.62653350830078,197.2404327392578,35.099998474121094,16,19.099998474121094,27.183334350585938,25.266666412353516
Icterus auratus,7,2021,3676216635,"c(-87.28032, 20.520096)",20.520096,-87.28032,16,2801,25.745834350585938,27.683334350585938,23.266666412353516,1294,208,39,53.302337646484375,548,138,413,193,10.524999618530273,67.03821563720703,183.5936737060547,32.900001525878906,17.200000762939453,15.700000762939453,27.016666412353516,24.700000762939453
Icterus auratus,5,2021,3675702702,"c(-88.106415, 19.838839)",19.838839,-88.106415,25,2802,25.962499618530273,27.71666717529297,23.600000381469727,1195,202,38,57.1430778503418,511,125,440,140,12.674999237060547,71.207855224609375,174.4097137451172,34.400001525878906,16.600000381469727,17.80000114440918,27.083332061767578,25.16666603088379
Icterus auratus,4,2021,3675607398,"c(-89.69158, 20.98323)",20.98323,-89.69158,9,2803,26.120834350585938,28.116666793823242,23.450000762939453,959,165,22,70.2137451171875,462,68,353,96,12.725000381469727,66.97368621826172,193.06687927246094,35.70000076293945,16.700000762939453,19,27.366666793823242,25.683334350585938
Icterus auratus,2,2021,3675496077,"c(-89.54242, 20.795712)",20.795712,-89.54242,18,2804,25.762500762939453,27.899999618530273,22.96666717529297,1030,178,23,72.835296630859375,511,76,250,92,13.591667175292969,66.95402526855469,204.1626434326172,36,15.699999809265137,20.299999237060547,27.049999237060547,25.383333206176758
Icterus auratus,1,2006,3675161797,"c(-86.9357, 20.312443)",20.312443,-86.9357,5,2805,26.370834350585938,28.299999237060547,24,1394,241,30,55.34785842895508,588,134,417,220,8.258333206176758,63.04071044921875,176.9239501953125,32.5,19.399999618530273,13.100000381469727,27.53333282470703,25.383333206176758
Icterus auratus,5,2021,3672987111,"c(-89.32605, 21.213968)",21.213968,-89.32605,7,2807,25.799999237060547,27.80000114440918,23.049999237060547,812,147,19,64.4028091430664,361,71,278,103,12.383333206176758,66.93692779541016,197.461181640625,34.900001525878906,16.399999618530273,18.500001907348633,27.19999885559082,25.299999237060547
Icterus auratus,2,2021,3672144496,"c(-87.421005, 20.974432)",20.974432,-87.421005,9,2808,25.34583282470703,27.316667556762695,22.733333587646484,1297,207,45,54.52735900878906,555,139,459,166,12.641666412353516,70.23149108886719,192.5482177734375,33.599998474121094,15.600000381469727,17.999998092651367,26.71666717529297,24.233333587646484
Icterus auratus,12,2021,3671998485,"c(-88.18311, 18.317804)",18.317804,-88.18311,12,2809,26.316665649414063,27.849998474121094,24.066665649414063,1356,223,25,57.614952087402344,544,101,485,206,8.449999809265137,66.53543853759766,161.05239868164063,32.099998474121094,19.399999618530273,12.69999885559082,27.433332443237305,25.633333206176758
Icterus auratus,11,2021,3671367279,"c(-87.09158, 20.855938)",20.855938,-87.09158,17,2810,25.704166412353516,27.850000381469727,23.03333282470703,1301,202,42,49.60348892211914,536,147,412,204,10.541666984558105,65.07201385498047,199.5729217529297,33.20000076293945,17,16.200000762939453,27.133333206176758,24.483333587646484
Icterus auratus,2,2021,3671036242,"c(-89.562294, 20.813023)",20.813023,-89.562294,15,2811,25.808332443237305,27.933334350585938,23.016666412353516,1028,178,24,72.733642578125,510,76,248,93,13.533333778381348,66.66666412353516,203.44569396972656,36,15.699999809265137,20.299999237060547,27.100000381469727,25.433334350585938
Icterus auratus,4,2021,3670957291,"c(-87.08765, 20.870789)",20.870789,-87.08765,17,2812,25.679166793823242,27.833332061767578,23,1298,201,42,49.25521469116211,532,146,411,205,10.591667175292969,65.38065338134766,199.75503540039063,33.20000076293945,17,16.200000762939453,27.116666793823242,24.46666717529297
Icterus auratus,5,2021,3670414482,"c(-88.865105, 20.773632)",20.773632,-88.865105,27,2813,25.67500114440918,27.649999618530273,23.016666412353516,1078,190,23,67.03827667236328,505,88,377,114,13.583333015441895,68.950927734375,192.4778594970703,35.5,15.800000190734863,19.700000762939453,27.049999237060547,23.766666412353516
Icterus auratus,4,2021,3670057799,"c(-88.25693, 20.23723)",20.23723,-88.25693,31,2814,25.8125,27.733333587646484,23.299999237060547,1179,197,35,59.907657623291016,513,116,390,124,14.008333206176758,70.74916076660156,184.17044067382813,35.29999923706055,15.5,19.799999237060547,26.83333396911621,23.866666793823242
Icterus auratus,12,2021,3669794892,"c(-88.45615, 20.59574)",20.59574,-88.45615,32,2815,25.774999618530273,27.733333587646484,23.200000762939453,1202,207,32,65.51445770263672,552,104,429,111,14,70.35176086425781,188.2635955810547,35.5,15.600000381469727,19.899999618530273,27.266666412353516,23.850000381469727
Icterus auratus,3,2021,3668960176,"c(-89.589195, 20.78717)",20.78717,-89.589195,15,2816,25.837499618530273,27.96666717529297,23.08333396911621,1044,180,24,72.53331756591797,517,76,251,96,13.658332824707031,66.9526138305664,201.49583435058594,36.099998474121094,15.699999809265137,20.39999771118164,27.083332061767578,25.5
Icterus auratus,11,2021,3668951905,"c(-88.19798, 21.454931)",21.454931,-88.19798,7,2817,25.799999237060547,27.566665649414063,23.299999237060547,975,165,24,58.081974029541016,412,91,315,138,12.75,71.22905731201172,178.5929718017578,34.29999923706055,16.399999618530273,17.899999618530273,26.866666793823242,25.133333206176758
Icterus auratus,1,2019,3668934627,"c(-87.43681, 20.222368)",20.222368,-87.43681,7,2818,25.924999237060547,27.600000381469727,23.71666717529297,1184,204,35,55.749610900878906,499,122,371,173,10.533332824707031,70.22222137451172,161.08297729492188,32.79999923706055,17.799999237060547,15,27,25.066667556762695
Icterus auratus,12,2021,3668901784,"c(-89.630455, 21.154112)",21.154112,-89.630455,6,2819,25.954166412353516,27.950000762939453,23.233333587646484,813,145,21,62.75613021850586,354,69,269,107,11.875000953674316,65.97222137451172,195.279052734375,34.900001525878906,16.899999618530273,18.000001907348633,27.28333282470703,25.483333587646484
Icterus auratus,12,2021,3668295571,"c(-89.60321, 21.288414)",21.288414,-89.60321,-1,2820,25.987499237060547,27.833332061767578,23.299999237060547,705,130,21,59.72947311401367,299,73,212,109,10.291666030883789,65.97222900390625,189.75013732910156,33.599998474121094,18,15.599998474121094,27.133333206176758,25.21666717529297
Icterus auratus,1,2021,3668242440,"c(-90.60335, 19.794188)",19.794188,-90.60335,18,2821,26.491666793823242,28.600000381469727,23.733333587646484,1142,226,15,86.30317687988281,612,50,251,75,11.75,64.91712188720703,201.40228271484375,35.70000076293945,17.600000381469727,18.100000381469727,27.78333282470703,26.016666412353516
Icterus auratus,1,2021,3667914711,"c(-86.90009, 21.131872)",21.131872,-86.90009,6,2822,26.01249885559082,28.25,23.28333282470703,1272,192,42,44.28081512451172,492,148,395,227,10.641666412353516,66.09730529785156,205.74835205078125,33.5,17.399999618530273,16.100000381469727,27.46666717529297,24.75
Icterus auratus,1,2021,3667704842,"c(-90.61945, 19.791609)",19.791609,-90.61945,21,2823,26.441667556762695,28.53333282470703,23.700000762939453,1138,226,15,87.101409912109375,614,50,250,72,11.633334159851074,64.9906997680664,200.15713500976563,35.599998474121094,17.700000762939453,17.89999771118164,27.733333587646484,25.933334350585938
Icterus auratus,2,2021,3667398515,"c(-89.62123, 21.093904)",21.093904,-89.62123,8,2824,25.950000762939453,27.950000762939453,23.25,865,153,22,65.7340316772461,394,69,300,102,12.233332633972168,66.1261215209961,194.7259063720703,35.20000076293945,16.700000762939453,18.5,27.233333587646484,25.516666412353516
Icterus auratus,1,2021,3666835986,"c(-90.53997, 19.745249)",19.745249,-90.53997,32,2825,26.495834350585938,28.71666717529297,23.700000762939453,1196,235,17,84.51336669921875,635,56,262,85,12.391666412353516,64.877838134765625,206.01699829101563,36.20000076293945,17.100000381469727,19.100000381469727,27.75,26.100000381469727
Icterus auratus,8,2021,3666681761,"c(-90.19769, 20.80303)",20.80303,-90.19769,6,2826,26.524999618530273,28.266666412353516,24.100000381469727,798,143,11,76.37242126464844,397,44,302,76,12.833333015441895,70.5128173828125,173.5655517578125,35.5,17.299999237060547,18.200000762939453,27.733333587646484,26.133333206176758
Icterus auratus,11,2021,3666525487,"c(-89.67832, 21.119085)",21.119085,-89.67832,9,2827,25.912500381469727,27.91666603088379,23.183334350585938,833,148,21,64.279937744140625,372,67,282,104,11.975000381469727,65.79669952392578,196.18087768554688,35,16.799999237060547,18.200000762939453,27.233333587646484,25.450000762939453
Icterus auratus,3,2019,3666055843,"c(-90.19612, 20.648447)",20.648447,-90.19612,6,2828,26.816665649414063,28.483333587646484,24.549999237060547,806,140,11,77.834442138671875,401,40,200,68,13.600000381469727,72.72727966308594,163.69778442382813,36.099998474121094,17.399999618530273,18.69999885559082,27.883333206176758,26.549999237060547
Icterus auratus,1,2021,3665236542,"c(-89.618675, 21.043459)",21.043459,-89.618675,7,2829,26.070833206176758,28.083332061767578,23.350000381469727,914,158,22,66.7191162109375,425,71,214,104,12.658332824707031,66.27400207519531,196.36996459960938,35.599998474121094,16.5,19.099998474121094,27.350000381469727,25.633333206176758
Icterus auratus,2,2021,3664992037,"c(-86.85247, 20.99156)",20.99156,-86.85247,14,2830,26.15416717529297,28.366666793823242,23.516666412353516,1250,196,40,49.158287048339844,510,139,391,192,9.941666603088379,64.13978576660156,200.33447265625,33.5,18,15.5,27.566667556762695,24.933334350585938
Icterus auratus,1,2021,3664664081,"c(-89.75257, 20.355307)",20.355307,-89.75257,58,2831,25.512500762939453,27.700000762939453,22.633333206176758,1102,202,22,73.19889068603516,537,81,285,82,14.174999237060547,66.5492935180664,209.43783569335938,36.20000076293945,14.899999618530273,21.30000114440918,26.83333396911621,23.516666412353516
Icterus auratus,8,2021,3664647967,"c(-89.636765, 20.871822)",20.871822,-89.636765,13,2832,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,1,2021,3664523404,"c(-89.63404, 21.056273)",21.056273,-89.63404,6,2833,26.04166603088379,28.049999237060547,23.33333396911621,903,157,22,66.65956115722656,418,70,320,102,12.550000190734863,66.75531768798828,195.53927612304688,35.400001525878906,16.600000381469727,18.80000114440918,27.33333396911621,25.600000381469727
Icterus auratus,1,2021,3664508406,"c(-87.226974, 20.506933)",20.506933,-87.226974,6,2834,25.97083282470703,27.900001525878906,23.549999237060547,1297,215,36,55.50360870361328,558,135,414,182,10.041666984558105,66.50109100341797,179.71517944335938,32.900001525878906,17.799999237060547,15.10000228881836,27.149999618530273,24.983333587646484
Icterus auratus,1,2021,3664464391,"c(-89.853546, 18.310452)",18.310452,-89.853546,207,2835,25.600000381469727,27.69999885559082,22.799999237060547,1130,223,27,65.8946762084961,522,84,357,124,13.566665649414063,68.17420959472656,205.3489227294922,35.599998474121094,15.699999809265137,19.89999771118164,26.5,25.16666603088379
Icterus auratus,9,2021,3664301460,"c(-86.71187, 21.20208)",21.20208,-86.71187,3,2836,26.075000762939453,28.116666793823242,23.633333206176758,1240,194,38,47.58462905883789,496,139,396,200,8.866666793823242,63.333335876464844,186.96742248535156,32.79999923706055,18.799999237060547,14,27.549999237060547,24.733333587646484
Icterus auratus,10,2021,3663911420,"c(-88.3352, 18.523626)",18.523626,-88.3352,9,2837,26.274999618530273,27.866666793823242,23.96666717529297,1202,189,24,58.610294342041016,475,96,475,171,9.716666221618652,68.91253662109375,164.3789825439453,32.599998474121094,18.5,14.099998474121094,27.866666793823242,25.633333206176758
Icterus auratus,12,2021,3662721937,"c(-89.29112, 21.010092)",21.010092,-89.29112,11,2838,25.77083396911621,27.850000381469727,22.96666717529297,921,163,20,68.6478271484375,436,74,334,100,13.141666412353516,67.04931640625,203.10609436035156,35.5,15.899999618530273,19.600000381469727,27.150001525878906,25.316667556762695
Icterus auratus,2,2021,3662584708,"c(-89.63653, 20.98757)",20.98757,-89.63653,12,2839,26.40833282470703,28.383333206176758,23.75,962,162,22,68.5943374633789,456,70,354,102,12.983333587646484,67.9755630493164,191.30929565429688,36,16.899999618530273,19.100000381469727,27.683334350585938,25.899999618530273
Icterus auratus,2,2021,3662353550,"c(-89.38786, 20.939001)",20.939001,-89.38786,17,2840,25.725000381469727,27.816665649414063,22.933332443237305,951,166,21,70.2840805053711,459,73,352,95,13.199999809265137,66.66667175292969,202.88262939453125,35.599998474121094,15.800000190734863,19.799999237060547,27.066665649414063,25.299999237060547
Icterus auratus,9,2021,3661693760,"c(-89.63699, 20.872198)",20.872198,-89.63699,13,2841,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,1,2008,3661662162,"c(-88.08423, 21.564596)",21.564596,-88.08423,6,2842,25.70833396911621,27.450000762939453,23.25,773,129,19,53.55064392089844,315,77,272,124,11.550000190734863,71.29630279541016,176.43994140625,33.29999923706055,17.100000381469727,16.19999885559082,26.91666603088379,24.866666793823242
Icterus auratus,6,2021,3660854650,"c(-89.63841, 20.870457)",20.870457,-89.63841,13,2844,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,1,2020,3660001266,"c(-90.37666, 20.53573)",20.53573,-90.37666,7,2845,26.608333587646484,28.33333396911621,24.16666603088379,865,159,10,81.64581298828125,443,38,334,67,12.566666603088379,70.99812316894531,172.97967529296875,35.29999923706055,17.600000381469727,17.69999885559082,27.91666603088379,26
Icterus auratus,1,2021,3659665820,"c(-90.19036, 20.858782)",20.858782,-90.19036,7,2846,26.508333206176758,28.28333282470703,24.03333282470703,781,142,11,75.8034896850586,387,44,291,74,12.716667175292969,69.871795654296875,176.91595458984375,35.5,17.299999237060547,18.200000762939453,27.733333587646484,26.100000381469727
Icterus auratus,12,2021,3658953582,"c(-88.354065, 18.430044)",18.430044,-88.354065,9,2847,26.04166603088379,27.633333206176758,23.66666603088379,1240,203,22,63.02511978149414,504,88,501,155,9.533333778381348,67.6122817993164,168.22378540039063,32.400001525878906,18.299999237060547,14.10000228881836,27.16666603088379,25.41666603088379
Icterus auratus,6,2021,3657885286,"c(-89.593544, 20.837261)",20.837261,-89.593544,13,2850,25.879165649414063,27.983333587646484,23.116666793823242,1029,177,24,72.50032043457031,509,74,247,96,13.458333015441895,66.956878662109375,201.21742248535156,36,15.899999618530273,20.100000381469727,27.149999618530273,25.5
Icterus auratus,12,2021,3657773280,"c(-89.58952, 20.784687)",20.784687,-89.58952,15,2851,25.837499618530273,27.96666717529297,23.08333396911621,1044,180,24,72.53331756591797,517,76,251,96,13.658332824707031,66.9526138305664,201.49583435058594,36.099998474121094,15.699999809265137,20.39999771118164,27.083332061767578,25.5
Icterus auratus,5,2021,3657339881,"c(-87.68915, 21.231367)",21.231367,-87.68915,14,2852,25.29166603088379,27.149999618530273,22.700000762939453,1075,166,36,54.52013397216797,439,118,359,135,13.433333396911621,70.7017593383789,189.6028289794922,34.29999923706055,15.300000190734863,19,27.049999237060547,24.33333396911621
Icterus auratus,5,2021,3656847984,"c(-88.19845, 20.740656)",20.740656,-88.19845,25,2853,25.820833206176758,27.766666412353516,23.316667556762695,1170,194,32,63.71574020385742,527,108,423,111,14.058333396911621,71.362091064453125,184.08815002441406,35.400001525878906,15.699999809265137,19.700000762939453,27.350000381469727,23.899999618530273
Icterus auratus,11,2021,3656726850,"c(-88.31121, 18.287264)",18.287264,-88.31121,16,2854,25.975000381469727,27.566665649414063,23.633333206176758,1354,224,26,59.89577102661133,538,99,518,196,9.033332824707031,66.91358947753906,166.917236328125,32.099998474121094,18.600000381469727,13.499998092651367,27.149999618530273,25.266666412353516
Icterus auratus,5,2021,3656569264,"c(-88.27746, 20.653425)",20.653425,-88.27746,28,2855,25.799999237060547,27.75,23.316667556762695,1173,200,31,65.34891510009766,535,102,423,106,13.9833345413208,70.98138427734375,183.8354034423828,35.400001525878906,15.699999809265137,19.700000762939453,27.316665649414063,23.883333206176758
Icterus auratus,4,2021,3656539698,"c(-90.536575, 19.826092)",19.826092,-90.536575,13,2856,26.737499237060547,28.866666793823242,23.950000762939453,1148,226,15,83.5615463256836,601,54,252,82,12.341667175292969,65.64716339111328,202.97923278808594,36.29999923706055,17.5,18.799999237060547,28.016666412353516,26.25
Icterus auratus,4,2021,3656298685,"c(-89.76625, 20.369871)",20.369871,-89.76625,53,2857,25.537500381469727,27.733333587646484,22.649999618530273,1107,202,23,73.22288513183594,540,82,285,82,14.158332824707031,66.4710464477539,210.27174377441406,36.20000076293945,14.899999618530273,21.30000114440918,26.866666793823242,23.53333282470703
Icterus auratus,12,2021,3655693930,"c(-87.08759, 20.627024)",20.627024,-87.08759,9,2858,26.233333587646484,28.266666412353516,23.700000762939453,1336,217,36,53.4883918762207,562,139,416,202,9.84999942779541,65.231781005859375,188.50286865234375,33.20000076293945,18.100000381469727,15.100000381469727,27.5,25.200000762939453
Icterus auratus,12,2021,3655629833,"c(-89.830025, 19.741692)",19.741692,-89.830025,69,2859,25.983333587646484,28.25,23.100000381469727,1110,210,23,74.99884033203125,540,72,279,83,13.5,65.21739196777344,212.1570281982422,36.29999923706055,15.600000381469727,20.69999885559082,27.266666412353516,24.066667556762695
Icterus auratus,5,2021,3655395122,"c(-89.91713, 18.536688)",18.536688,-89.91713,156,2860,25.75,27.899999618530273,22.91666603088379,1046,212,24,67.260955810546875,481,78,245,112,13.483333587646484,67.75544738769531,208.01007080078125,35.79999923706055,15.899999618530273,19.899999618530273,26.58333396911621,25.383333206176758
Icterus auratus,5,2021,3654958987,"c(-87.34814, 21.018095)",21.018095,-87.34814,13,2861,25.34166717529297,27.333332061767578,22.683332443237305,1283,206,45,54.162513732910156,545,138,450,165,12.366666793823242,69.47565460205078,195.63221740722656,33.5,15.699999809265137,17.799999237060547,26.75,24.200000762939453
Icterus auratus,9,2021,3654475503,"c(-87.6932, 18.732452)",18.732452,-87.6932,3,2862,27.15416717529297,28.516666412353516,25.316665649414063,1393,219,29,54.382728576660156,586,116,419,228,7.708333492279053,68.21533203125,137.0543975830078,32.70000076293945,21.399999618530273,11.30000114440918,27.683334350585938,26.116666793823242
Icterus auratus,5,2021,3653365604,"c(-87.921745, 20.893639)",20.893639,-87.921745,21,2863,25.70833396911621,27.53333282470703,23.316665649414063,1092,161,39,54.28652572631836,458,123,378,129,13.850000381469727,72.89473724365234,177.50587463378906,34.79999923706055,15.800000190734863,19,27.299999237060547,23.816667556762695
Icterus auratus,8,2021,3652578014,"c(-90.19689, 20.808544)",20.808544,-90.19689,6,2864,26.52083396911621,28.266666412353516,24.083332061767578,797,143,11,76.0444107055664,396,44,300,77,12.808333396911621,70.375457763671875,174.3619384765625,35.5,17.299999237060547,18.200000762939453,27.71666717529297,26.149999618530273
Icterus auratus,3,2019,3652411978,"c(-89.48364, 18.514156)",18.514156,-89.48364,283,2865,24.741666793823242,26.649999618530273,22.149999618530273,1049,191,23,61.13813018798828,459,79,343,128,13.183333396911621,70.12410736083984,188.99053955078125,34.20000076293945,15.399999618530273,18.80000114440918,25.616666793823242,24.366666793823242
Icterus auratus,2,2021,3652250223,"c(-89.20503, 20.7649)",20.7649,-89.20503,17,2866,25.79166603088379,27.883333206176758,23.016666412353516,998,174,21,70.73200988769531,483,75,373,92,13.816666603088379,67.39838409423828,202.5948944091797,36.099998474121094,15.600000381469727,20.499998092651367,27.133333206176758,23.850000381469727
Icterus auratus,6,1994,3651290490,"c(-87.42928, 20.214485)",20.214485,-87.42928,4,2867,25.97916603088379,27.633333206176758,23.78333282470703,1186,205,35,56.11110305786133,502,122,371,172,10.441666603088379,70.55180358886719,159.9781036376953,32.79999923706055,18,14.799999237060547,27.049999237060547,25.133333206176758
Icterus auratus,1,2021,3650972936,"c(-87.31396, 20.430647)",20.430647,-87.31396,13,2868,25.84166717529297,27.700000762939453,23.483333587646484,1258,209,36,55.665470123291016,540,128,402,176,10.300000190734863,67.763153076171875,175.6136474609375,32.900001525878906,17.700000762939453,15.200000762939453,27.05000114440918,24.850000381469727
Icterus auratus,11,2021,3650531612,"c(-89.61453, 21.256039)",21.256039,-89.61453,2,2869,25.983333587646484,27.850000381469727,23.299999237060547,720,133,21,61.60493087768555,309,71,226,100,10.733333587646484,66.25514221191406,189.6567840576172,33.900001525878906,17.700000762939453,16.200000762939453,27.066665649414063,25.266666412353516
Icterus auratus,11,2021,3650524109,"c(-87.03593, 20.668377)",20.668377,-87.03593,10,2870,26.179166793823242,28.25,23.633333206176758,1338,215,36,53.67098617553711,568,138,418,198,9.574999809265137,64.6959457397461,191.07896423339844,33.099998474121094,18.299999237060547,14.799999237060547,27.46666717529297,25.08333396911621
Icterus auratus,8,2021,3650086516,"c(-87.61608, 20.077642)",20.077642,-87.61608,10,2871,25.91666603088379,27.616666793823242,23.66666603088379,1209,187,38,52.158573150634766,501,130,388,183,10.933333396911621,70.99567413330078,165.64382934570313,33,17.600000381469727,15.399999618530273,27.066665649414063,25.016666412353516
Icterus auratus,11,2021,3648418799,"c(-88.08529, 19.472742)",19.472742,-88.08529,15,2872,26.10416603088379,27.766666412353516,23.799999237060547,1287,209,37,54.894386291503906,535,128,460,161,11.358333587646484,70.98958587646484,167.37896728515625,33.79999923706055,17.799999237060547,16,27.21666717529297,25.25
Icterus auratus,11,2021,3648078706,"c(-88.311195, 18.287699)",18.287699,-88.311195,16,2873,25.975000381469727,27.566665649414063,23.633333206176758,1354,224,26,59.89577102661133,538,99,518,196,9.033332824707031,66.91358947753906,166.917236328125,32.099998474121094,18.600000381469727,13.499998092651367,27.149999618530273,25.266666412353516
Icterus auratus,2,2021,3648073932,"c(-88.31102, 18.453173)",18.453173,-88.31102,12,2874,26.100000381469727,27.700000762939453,23.75,1248,201,22,61.36225891113281,507,92,495,165,9.233333587646484,67.39659881591797,167.39988708496094,32.29999923706055,18.600000381469727,13.69999885559082,27.200000762939453,25.450000762939453
Icterus auratus,10,2020,3648067698,"c(-87.087776, 20.870762)",20.870762,-87.087776,17,2875,25.679166793823242,27.833332061767578,23,1298,201,42,49.25521469116211,532,146,411,205,10.591667175292969,65.38065338134766,199.75503540039063,33.20000076293945,17,16.200000762939453,27.116666793823242,24.46666717529297
Icterus auratus,10,2021,3647503984,"c(-89.78202, 20.33134)",20.33134,-89.78202,66,2876,25.53333282470703,27.700000762939453,22.683334350585938,1099,202,22,73.6758041381836,537,80,285,81,14.09999942779541,66.82464599609375,207.68565368652344,36.099998474121094,15,21.099998474121094,26.850000381469727,23.566665649414063
Icterus auratus,9,2021,3647501897,"c(-87.10053, 20.870756)",20.870756,-87.10053,18,2877,25.649999618530273,27.78333282470703,22.96666717529297,1293,201,43,49.81301498413086,533,146,413,198,10.683333396911621,65.946502685546875,199.71568298339844,33.099998474121094,16.899999618530273,16.19999885559082,27.083332061767578,24.433334350585938
Icterus auratus,1,2021,3647142265,"c(-89.56196, 20.81275)",20.81275,-89.56196,15,2878,25.808332443237305,27.933334350585938,23.016666412353516,1028,178,24,72.733642578125,510,76,248,93,13.533333778381348,66.66666412353516,203.44569396972656,36,15.699999809265137,20.299999237060547,27.100000381469727,25.433334350585938
Icterus auratus,12,2021,3647069179,"c(-90.64935, 18.799425)",18.799425,-90.64935,56,2879,26.15833282470703,28.516666412353516,23.200000762939453,1337,254,19,80.3941650390625,684,73,286,103,12.65000057220459,64.21320343017578,217.45254516601563,36.29999923706055,16.600000381469727,19.69999885559082,27.450000762939453,25.80000114440918
Icterus auratus,5,2021,3646949993,"c(-88.27209, 20.647655)",20.647655,-88.27209,30,2880,25.804166793823242,27.75,23.316667556762695,1173,199,31,64.80599212646484,533,105,421,108,13.991667747497559,71.02368927001953,184.01405334472656,35.400001525878906,15.699999809265137,19.700000762939453,27.316665649414063,23.883333206176758
Icterus auratus,5,2021,3646709129,"c(-88.88171, 20.775719)",20.775719,-88.88171,23,2881,25.70833396911621,27.71666717529297,23.03333282470703,1065,188,22,67.32696533203125,500,85,371,112,13.649999618530273,68.93939971923828,193.5885009765625,35.599998474121094,15.800000190734863,19.799999237060547,27.066667556762695,23.80000114440918
Icterus auratus,11,2021,3646265723,"c(-88.05549, 19.555742)",19.555742,-88.05549,16,2882,26.129167556762695,27.850000381469727,23.766666412353516,1275,214,38,55.79145050048828,537,130,455,157,11.475000381469727,70.398773193359375,171.3245086669922,33.900001525878906,17.600000381469727,16.30000114440918,27.233333587646484,25.28333282470703
