species,decimalLatitude,decimalLongitude,month,year,gbifID
Icterus auratus,20.735727,-89.27146,12,2012,2787309342
Icterus auratus,20.861101,-90.40097,11,2019,2787067417
Icterus auratus,18.295439,-88.46696,8,2019,2786114841
Icterus auratus,20.73734,-89.28597,12,2012,2786048635
Icterus auratus,21.154783,-86.85156,7,2019,2785652741
Icterus auratus,18.331118,-88.41003,6,2019,2785546531
Icterus auratus,20.030571,-89.096146,10,2019,2785382695
Icterus auratus,20.317076,-89.64376,3,2010,278523108
Icterus auratus,20.299553,-87.37427,4,2010,278519516
Icterus auratus,20.708834,-87.01051,2,2010,278475049
Icterus auratus,20.460331,-87.28437,8,2019,2784660212
Icterus auratus,20.75464,-86.96021,4,2019,2784627990
Icterus auratus,20.818865,-86.921425,4,2001,278451432
Icterus auratus,20.997334,-89.725266,10,2019,2784458978
Icterus auratus,20.864262,-86.90443,11,2019,2784424961
Icterus auratus,18.347761,-88.15116,10,2019,2784299537
Icterus auratus,20.0806,-87.61091,7,2019,2784133130
Icterus auratus,21.204214,-86.713066,5,2019,2783430067
Icterus auratus,21.253325,-89.60789,8,2019,2783147831
Icterus auratus,20.788197,-89.59109,11,2019,2782995502
Icterus auratus,21.040127,-86.87254,4,2010,278296715
Icterus auratus,20.612785,-87.08944,2,1997,2782890199
Icterus auratus,20.713743,-89.32433,5,2019,2782826071
Icterus auratus,20.737637,-89.29976,11,2019,2782239705
Icterus auratus,20.540922,-89.34406,8,2019,2781720580
Icterus auratus,20.510527,-89.77923,11,2019,2781218736
Icterus auratus,20.29021,-87.48266,5,2019,2780815468
Icterus auratus,18.822922,-89.162766,6,2019,2780796637
Icterus auratus,21.369478,-88.93659,9,2019,2780749160
Icterus auratus,21.345701,-87.41437,6,2019,2780613012
Icterus auratus,20.628286,-87.0845,1,2009,278054526
Icterus auratus,20.910135,-86.86752,4,2001,278029799
Icterus auratus,20.682476,-88.56916,2,2019,2780259460
Icterus auratus,20.690134,-89.65227,12,2019,2779965441
Icterus auratus,20.970505,-89.62454,9,2019,2779899887
Icterus auratus,20.449528,-87.669304,3,2010,277971926
Icterus auratus,20.490622,-87.24299,12,2009,277966394
Icterus auratus,20.782185,-90.1944,9,2019,2779277047
Icterus auratus,21.399385,-87.33732,9,2019,2778824260
Icterus auratus,19.904245,-88.86699,9,2019,2778779227
Icterus auratus,20.852716,-90.39783,2,2019,2778643186
Icterus auratus,18.44431,-89.10523,10,2019,2778250606
Icterus auratus,21.083836,-89.65589,9,2019,2777966319
Icterus auratus,18.707493,-88.25494,10,2019,2777902481
Icterus auratus,19.785612,-90.60585,9,2019,2777810608
Icterus auratus,20.48948,-87.24396,6,2019,2776884232
Icterus auratus,20.59665,-89.0079,4,2019,2776672272
Icterus auratus,21.59995,-88.1588,10,2019,2776615028
Icterus auratus,18.540985,-89.923294,6,2019,2776461453
Icterus auratus,19.793398,-90.603,4,2019,2776342437
Icterus auratus,18.342237,-88.13516,6,2019,2775779291
Icterus auratus,20.347445,-87.359795,5,2019,2775672059
Icterus auratus,19.405725,-89.77341,1,2010,277520455
Icterus auratus,19.6075,-87.98607,1,2010,277516224
Icterus auratus,19.58308,-89.85718,1,2010,277491798
Icterus auratus,18.34402,-88.13611,9,2019,2774916997
Icterus auratus,20.202923,-90.44117,9,1995,277490555
Icterus auratus,20.168121,-89.601746,12,2009,277487310
Icterus auratus,18.317768,-88.18285,5,2019,2774823556
Icterus auratus,20.813517,-89.56237,5,2019,2774412578
Icterus auratus,20.857323,-87.08115,5,2019,2774260637
Icterus auratus,20.28396,-87.4832,5,2019,2774201885
Icterus auratus,21.026989,-89.77006,1,2009,277402073
Icterus auratus,20.635742,-87.06535,3,2019,2773769252
Icterus auratus,20.612219,-87.09549,10,2009,277376293
Icterus auratus,20.396767,-87.31444,2,2012,2773590451
Icterus auratus,21.17729,-88.66966,10,2019,2773027046
Icterus auratus,20.5476,-89.32699,6,2019,2772577447
Icterus auratus,21.141842,-86.83698,3,2019,2772133382
Icterus auratus,20.02726,-87.477486,10,2004,277181578
Icterus auratus,20.986645,-86.827484,3,2003,2771514330
Icterus auratus,20.871,-87.075,12,2008,2771493744
Icterus auratus,20.615665,-87.090195,7,2019,2771441280
Icterus auratus,21.039967,-86.87748,5,2009,277125535
Icterus auratus,21.28132,-89.672455,5,2019,2770196255
Icterus auratus,19.357935,-90.70514,5,2019,2770002101
Icterus auratus,20.382252,-87.01906,5,2019,2769607768
Icterus auratus,21.059872,-86.84979,8,2019,2768773335
Icterus auratus,21.402185,-87.87764,2,2019,2768356706
Icterus auratus,20.844341,-86.90313,10,2019,2767247917
Icterus auratus,20.59507,-89.71197,5,2019,2766771957
Icterus auratus,20.810642,-89.41386,4,2019,2766661451
Icterus auratus,20.864283,-86.90443,11,2019,2766377800
Icterus auratus,20.737667,-89.61952,6,2019,2766036124
Icterus auratus,21.416069,-87.344795,5,2019,2765528135
Icterus auratus,20.1707,-89.642944,12,2009,276539694
Icterus auratus,20.36452,-89.76901,12,2019,2765395994
Icterus auratus,20.624052,-87.07293,12,2019,2765353344
Icterus auratus,18.278746,-88.282845,5,2019,2765072791
Icterus auratus,19.839806,-88.12681,10,2019,2764981844
Icterus auratus,20.77992,-90.20162,3,2019,2764869449
Icterus auratus,20.68274,-88.567825,11,2009,276449906
Icterus auratus,20.853678,-88.90137,11,2009,276449763
Icterus auratus,21.372337,-88.067924,9,2019,2764008273
Icterus auratus,20.977133,-89.67007,2,2019,2763728665
Icterus auratus,19.812735,-88.15393,5,2019,2763577032
Icterus auratus,20.809034,-90.19685,9,2019,2763400197
Icterus auratus,21.512674,-87.68095,12,2009,276300849
Icterus auratus,20.037825,-89.07801,1,2019,2762890405
Icterus auratus,20.675713,-88.24143,8,2016,2762687270
Icterus auratus,19.485561,-88.04627,11,2019,2762683969
Icterus auratus,21.360693,-88.90034,1,2009,276111396
Icterus auratus,20.805225,-88.82858,1,2009,276092013
Icterus auratus,20.75297,-89.55907,10,2019,2760398133
Icterus auratus,18.342285,-88.13528,4,2019,2759987514
Icterus auratus,20.842878,-87.31081,7,2019,2759343078
Icterus auratus,20.077667,-87.61276,4,2019,2759020972
Icterus auratus,20.858168,-86.90402,6,2019,2758339753
Icterus auratus,20.360031,-89.770584,3,2015,2756946594
Icterus auratus,20.737389,-89.29656,2,2019,2756793895
Icterus auratus,20.991083,-86.82688,7,2019,2756737390
Icterus auratus,20.768225,-86.9512,7,2019,2755702774
Icterus auratus,18.317879,-88.18315,5,2019,2754756506
Icterus auratus,20.947838,-89.57769,3,2019,2753579272
Icterus auratus,18.962265,-90.71201,4,2019,2752438967
Icterus auratus,20.085962,-87.615944,6,2019,2752238708
Icterus auratus,17.927734,-87.95774,3,2019,2752006706
Icterus auratus,19.824047,-90.56834,5,2019,2751616755
Icterus auratus,20.285357,-87.48592,5,2019,2751315627
Icterus auratus,20.82002,-87.504074,4,2019,2751207498
Icterus auratus,20.591452,-89.26287,5,2019,2750880955
Icterus auratus,21.149153,-89.59472,3,2019,2749690985
Icterus auratus,20.715647,-86.98844,5,2005,2748693019
Icterus auratus,19.572617,-88.0426,1,2019,2748373527
Icterus auratus,20.938297,-89.387985,1,2001,2748120547
Icterus auratus,20.858397,-90.38297,2,2019,2747915202
Icterus auratus,20.285114,-87.51317,8,2019,2747847795
Icterus auratus,18.733833,-88.35033,3,2019,2747083429
Icterus auratus,20.85838,-90.383026,7,2019,2746767245
Icterus auratus,20.858276,-90.3831,2,2019,2746304827
Icterus auratus,21.142689,-86.78319,2,2019,2745795619
Icterus auratus,20.974594,-88.62932,6,2019,2745439875
Icterus auratus,19.8841,-89.213806,5,2019,2744976012
Icterus auratus,18.298328,-88.51081,5,2019,2744893074
Icterus auratus,21.04316,-89.289406,4,2019,2744502870
Icterus auratus,18.342325,-88.1351,3,2019,2744431241
Icterus auratus,20.701534,-88.110374,3,2019,2744417096
Icterus auratus,18.45153,-89.305244,2,2019,2742525736
Icterus auratus,20.533642,-89.818,1,2019,2742399887
Icterus auratus,20.983183,-89.70973,3,2019,2742121135
Icterus auratus,21.096334,-89.57675,1,2019,2740878408
Icterus auratus,20.393211,-87.31851,4,2019,2740417505
Icterus auratus,20.595112,-88.153946,3,2019,2740179001
Icterus auratus,20.219477,-87.46462,11,2011,2739091204
Icterus auratus,19.664349,-90.69647,5,2019,2739032503
Icterus auratus,20.869957,-87.087685,1,2019,2738930692
Icterus auratus,20.321598,-89.64488,3,2019,2738791063
Icterus auratus,20.550188,-88.83263,1,2019,2738247957
Icterus auratus,18.3225,-88.51248,4,2019,2736519074
Icterus auratus,20.93692,-89.016525,2,2019,2736414092
Icterus auratus,20.769396,-88.96868,1,2019,2735734106
Icterus auratus,20.47842,-87.73705,1,2019,2735287987
Icterus auratus,19.580494,-88.04443,4,2004,273520436
Icterus auratus,20.207666,-87.47046,1,2019,2734965322
Icterus auratus,20.10258,-87.473145,12,1996,273445902
Icterus auratus,21.199013,-89.82259,2,2019,2734384136
Icterus auratus,18.341885,-88.16725,1,2019,2734151570
Icterus auratus,21.571283,-88.15701,1,2019,2734130973
Icterus auratus,18.330196,-88.16853,1,2019,2734104537
Icterus auratus,20.700167,-88.116234,3,2019,2733356612
Icterus auratus,21.474386,-88.130905,1,2019,2732979016
Icterus auratus,20.73185,-88.847664,1,2019,2732898210
Icterus auratus,20.860014,-89.64134,5,2019,2732548852
Icterus auratus,20.363605,-89.76867,1,2019,2731807783
Icterus auratus,20.214592,-87.428925,4,2011,2731375112
Icterus auratus,20.099688,-87.92615,2,2019,2730816614
Icterus auratus,20.20925,-87.46115,2,2019,2730035170
Icterus auratus,19.58175,-88.04294,2,2019,2729837731
Icterus auratus,20.499407,-87.260574,1,2019,2729611233
Icterus auratus,20.08485,-87.61624,3,2019,2729343894
Icterus auratus,18.410717000000002,-89.43369,4,2008,2729333381
Icterus auratus,20.636423,-88.54131,12,2018,2729252424
Icterus auratus,18.732933,-87.692245,2,2019,2729121492
Icterus auratus,20.624353,-87.07284,2,2019,2729019852
Icterus auratus,21.47202,-88.13113,1,2019,2728107368
Icterus auratus,20.077559,-87.61558,1,2019,2728105837
Icterus auratus,19.572617,-88.042595,1,2019,2727846465
Icterus auratus,20.634659,-87.06508,1,2018,2726119916
Icterus auratus,20.215086,-87.4295,3,2009,2725998574
Icterus auratus,20.79213,-89.59521,11,2019,2725572388
Icterus auratus,20.397238,-90.12703,7,2019,2725499982
Icterus auratus,21.256994,-89.61518,9,2019,2725445935
Icterus auratus,21.13502,-89.71963,11,2019,2725445470
Icterus auratus,20.214867,-87.429115,12,2017,2725000246
Icterus auratus,20.207043,-87.43214,2,2006,2724806856
Icterus auratus,20.3475,-87.57234,6,2018,2723546716
Icterus auratus,18.72686,-87.70646,6,2004,2723507618
Icterus auratus,21.35805,-88.91871,9,2019,2723134237
Icterus auratus,18.783665,-87.66959,1,1991,2722894064
Icterus auratus,21.369143,-88.92491,9,2019,2722887319
Icterus auratus,18.545614,-87.776596,12,2019,2722139975
Icterus auratus,21.558,-88.063,3,2014,2721631776
Icterus auratus,20.4908,-87.74388,3,2003,2720881561
Icterus auratus,20.393688,-90.1208,7,2019,2720869217
Icterus auratus,20.478441,-87.25303,3,2012,2720161916
Icterus auratus,21.366348,-88.936485,9,2019,2719598137
Icterus auratus,20.494154,-87.72091,1,2017,2719540958
Icterus auratus,20.76712,-89.17193,11,2019,2719232864
Icterus auratus,20.162014,-87.45634,12,1995,2718692443
Icterus auratus,21.127583,-86.89179,11,2019,2718620058
Icterus auratus,20.204992,-89.28844,12,2019,2717628751
Icterus auratus,20.092516,-87.4748,3,2005,2716701906
Icterus auratus,18.649689,-88.40921,11,2019,2716636230
Icterus auratus,20.3807,-89.7665,3,2011,2715901128
Icterus auratus,21.132574,-86.80569,3,2011,2715855138
Icterus auratus,20.97636,-89.62047,5,2019,2715650605
Icterus auratus,18.443583,-88.34067,9,2019,2715469305
Icterus auratus,20.425945,-87.29608,12,2019,2715412902
Icterus auratus,20.379469,-87.33615,12,2019,2715365617
Icterus auratus,21.415016,-87.22032,7,2017,2714733016
Icterus auratus,21.102945,-86.84523,12,2019,2714573298
Icterus auratus,20.858067,-90.190475,6,2019,2713843403
Icterus auratus,20.396282,-87.31298,12,2019,2713706401
Icterus auratus,20.679245,-88.56806,12,2017,2712870635
Icterus auratus,21.033298,-89.62976,9,2019,2712727290
Icterus auratus,20.80097,-90.19808,6,2019,2712139464
Icterus auratus,20.43742,-86.99723,3,2017,2711913475
Icterus auratus,21.246622,-89.60655,8,2019,2711659178
Icterus auratus,21.369282,-88.92688,9,2019,2711329321
Icterus auratus,19.780602,-88.18454,12,2019,2711235860
Icterus auratus,18.549925000000002,-88.38876,10,2019,2710772363
Icterus auratus,20.328373,-87.6338,12,2019,2709789955
Icterus auratus,20.821583,-90.195404,9,2019,2709549010
Icterus auratus,20.88835,-88.12051,11,2019,2708445441
Icterus auratus,19.851562,-88.13731,11,2019,2707916003
Icterus auratus,21.596525,-88.156746,6,2019,2707159874
Icterus auratus,20.96778,-89.62167,11,2019,2706877078
Icterus auratus,21.358011,-88.91824,9,2019,2706601500
Icterus auratus,20.87036,-86.89703,10,2019,2705777957
Icterus auratus,20.246473,-87.46381,3,2019,2705774403
Icterus auratus,20.614834,-87.1443,8,2019,2705722949
Icterus auratus,21.145971,-86.83517,8,2019,2705366942
Icterus auratus,18.331438,-88.53237,10,2019,2705101143
Icterus auratus,18.506489,-89.40009,11,2019,2705010910
Icterus auratus,17.924799,-87.96033,6,2019,2704311039
Icterus auratus,20.368818,-87.33077,9,2019,2702944141
Icterus auratus,18.301104,-88.35506,10,2019,2701468068
Icterus auratus,21.161476,-86.8182,2,1992,2701240618
Icterus auratus,18.322481,-88.5126,10,2019,2700986989
Icterus auratus,19.79768,-87.66771,3,2009,2700918235
Icterus auratus,20.280916,-86.979126,7,2019,2699785009
Icterus auratus,21.350668,-88.90293,8,2019,2699290343
Icterus auratus,21.256708,-89.576645,7,2019,2698355444
Icterus auratus,18.50299,-88.294785,9,2019,2697437932
Icterus auratus,18.294596,-88.35785,9,2019,2697272158
Icterus auratus,20.94762,-89.57671,3,2019,2696719379
Icterus auratus,20.684345,-88.567825,1,2019,2695107269
Icterus auratus,20.078224,-87.6146,5,2019,2694446115
Icterus auratus,20.305412,-87.48724,6,2019,2693871670
Icterus auratus,21.231533,-86.73098,7,2019,2692558791
Icterus auratus,18.709984,-88.25431,5,2019,2689838945
Icterus auratus,18.73563,-87.7008,10,2005,2689568642
Icterus auratus,20.480005,-86.97065,3,1996,2689262824
Icterus auratus,20.13891,-87.57683,4,2019,2687247858
Icterus auratus,18.513882,-89.48389,6,1975,2686927144
Icterus auratus,20.368809,-87.330795,4,2019,2685622015
Icterus auratus,21.311451,-88.93382,6,2019,2685619654
Icterus auratus,20.683432,-88.56834,5,1990,2685602589
Icterus auratus,20.811209,-89.561035,4,2019,2684861185
Icterus auratus,20.870039,-87.08773,4,2019,2684308133
Icterus auratus,18.317663,-88.528046,6,2019,2684096090
Icterus auratus,20.81399,-90.196175,3,2019,2683244325
Icterus auratus,19.79423,-90.60339,5,2019,2681904129
Icterus auratus,20.769417,-86.949974,6,2018,2681812768
Icterus auratus,18.345089,-88.13853,4,2019,2681304322
Icterus auratus,21.146736,-86.81734,6,2019,2680694947
Icterus auratus,18.350065,-88.14302,6,2019,2680040280
Icterus auratus,17.92215,-87.96038,4,2019,2679383470
Icterus auratus,18.41251,-88.362495,5,2019,2678020067
Icterus auratus,20.180025,-87.44499,5,2019,2677331747
Icterus auratus,21.04154,-86.872955,3,2019,2675281260
Icterus auratus,20.834242,-88.0551,3,2019,2674278657
Icterus auratus,21.048769,-86.85171,3,2019,2673999145
Icterus auratus,21.42666,-87.339165,3,2019,2673883437
Icterus auratus,21.493809,-87.69096,3,2000,2673368671
Icterus auratus,21.160578,-89.65216,2,2019,2671786928
Icterus auratus,18.954275,-88.16697,4,2019,2671709009
Icterus auratus,21.22566,-87.706825,4,2019,2670957306
Icterus auratus,17.922203,-87.96034,3,2019,2670710684
Icterus auratus,20.348982,-87.36809,2,2019,2670319007
Icterus auratus,19.944613,-87.45829,2,2019,2670318626
Icterus auratus,21.21381,-89.32797,3,2019,2669958620
Icterus auratus,20.852795,-86.899445,1,2019,2669891551
Icterus auratus,20.439821,-87.3868,3,2019,2669271788
Icterus auratus,21.500893,-88.12892,4,2019,2668876500
Icterus auratus,20.68905,-87.02263,4,2018,2668784036
Icterus auratus,20.68735,-87.02613,4,2019,2668583196
Icterus auratus,21.377344,-87.365710000000007,3,2019,2668178725
Icterus auratus,21.046059,-88.8619,2,2019,2666816183
Icterus auratus,20.589016,-88.15402,3,2019,2666479835
Icterus auratus,20.508781,-87.22614,4,2019,2666377769
Icterus auratus,21.038221,-86.869286,4,2019,2666135767
Icterus auratus,20.506243,-88.25896,3,2019,2665365046
Icterus auratus,20.681812,-88.572235,2,2019,2665241076
Icterus auratus,20.972452,-89.64914,1,2019,2665076016
Icterus auratus,20.074284,-87.61782,4,2019,2664491650
Icterus auratus,20.646458,-87.057014,4,2019,2663680665
Icterus auratus,20.409517,-87.30552,3,1998,2663645473
Icterus auratus,20.202398,-87.47591,3,2019,2663292829
Icterus auratus,19.572615,-88.042595,2,2019,2662835797
Icterus auratus,20.191603,-88.37324,1,2019,2661351325
Icterus auratus,20.697706,-88.19748,2,2019,2660929251
Icterus auratus,17.922083,-87.95999,10,2018,2660282561
Icterus auratus,20.857067,-89.76781,2,2019,2659886306
Icterus auratus,17.942308,-87.947754,1,2019,2659297918
Icterus auratus,20.843588,-86.90729,3,2019,2659210545
Icterus auratus,21.277435,-89.71032,1,2019,2659180353
Icterus auratus,20.660814,-87.0385,2,2019,2659005815
Icterus auratus,20.633245,-87.06393,2,2019,2658857150
Icterus auratus,20.397646,-87.31018,1,2019,2658126015
Icterus auratus,20.858507,-90.38308,2,2019,2657707560
Icterus auratus,20.360823,-89.769714,1,2019,2657127207
Icterus auratus,20.428175,-87.295296,2,2019,2656788899
Icterus auratus,21.058691,-89.28743,1,2019,2656558703
Icterus auratus,21.073822,-89.28459,1,2019,2655515934
Icterus auratus,18.152672,-87.892296,2,2019,2655371632
Icterus auratus,20.424265,-87.31011,1,2019,2654493841
Icterus auratus,21.559076,-88.07233,1,2019,2653376064
Icterus auratus,18.005749,-88.35891,12,2017,2652533943
Icterus auratus,21.148333,-88.938333,10,1951,2630689563
Icterus auratus,19.716667,-89.966667,5,1952,2630678664
Icterus auratus,21.591667,-88.165,1,1893,2630670274
Icterus auratus,21.566667,-88.221667,6,1893,2630653606
Icterus auratus,20.855,-87.665,4,1949,2630639231
Icterus auratus,21.011667,-89.106667,3,1890,2630635660
Icterus auratus,20.621794,-88.773315,3,1898,2630629202
Icterus auratus,20.861667,-87.58,7,1962,2630593802
Icterus auratus,19.355,-90.721667,6,1951,2630555880
Icterus auratus,20.766667,-88.568333,4,1952,2630550540
Icterus auratus,19.716667,-88.25,3,1953,2630547524
Icterus auratus,20.668333,-88.578333,10,1939,2630534021
Icterus auratus,20.388333,-89.703333,7,1964,2630520047
Icterus auratus,21.086667,-86.866667,1,1965,2630503918
Icterus auratus,20.866667,-87.59,7,1962,2630458828
Icterus auratus,21.216667,-87.183333,NA,NA,2630405753
Icterus auratus,21.516667,-87.683333,3,1995,2554272823
Icterus auratus,20.4022,-87.3311,8,2018,2243818231
Icterus auratus,20.416667,-89.666667,11,1998,2243639823
Icterus auratus,18.511818,-88.29664,12,2018,2234157204
Icterus auratus,19.591608,-88.0797,11,2018,2233497379
Icterus auratus,21.023235,-89.584175,12,2018,2233221839
Icterus auratus,20.856789,-86.96142,12,2018,2233221825
Icterus auratus,20.312914,-86.93425,11,2018,2233133131
Icterus auratus,17.92224,-87.95998,11,2018,2233132315
Icterus auratus,20.50629,-87.72104,12,2018,2233032271
Icterus auratus,21.2318,-89.48978,5,2018,2232938019
Icterus auratus,21.270838,-89.41549,4,2018,2232808883
Icterus auratus,18.72931,-87.69768,12,2018,2232705451
Icterus auratus,21.263657,-89.41082,8,2018,2232702528
Icterus auratus,21.2971,-89.39011,8,2018,2232702376
Icterus auratus,20.765825,-86.95337,12,2018,2232698606
Icterus auratus,20.768524,-86.95501,12,2018,2232698552
Icterus auratus,21.166573,-88.15434,12,2018,2232115104
Icterus auratus,21.16091,-90.05428,12,2018,2231720572
Icterus auratus,18.317705,-88.1829,12,2018,2231629164
Icterus auratus,20.192327,-87.520744,12,2018,2231433099
Icterus auratus,20.789307,-86.94523,2,2017,2231432158
Icterus auratus,20.3973,-87.3149,4,1991,2231020145
Icterus auratus,20.241024,-89.54924,11,2018,2230667267
Icterus auratus,21.464254,-88.25287,7,2012,2230504960
Icterus auratus,20.645254,-90.215904,11,2018,2230415459
Icterus auratus,20.251389,-89.54444,11,2018,2230261430
Icterus auratus,20.455904,-89.79179,1,2012,2230259139
Icterus auratus,20.971617,-89.61715,11,2018,2230186493
Icterus auratus,18.612438,-88.22537,9,2018,2230185537
Icterus auratus,20.662165,-87.03764,1,2007,2229913059
Icterus auratus,19.828573,-90.493576,2,2018,2229439757
Icterus auratus,20.977242,-86.83246,12,2018,2229247376
Icterus auratus,20.727882,-89.23582,9,2012,2228672625
Icterus auratus,20.741486,-89.27246,2,2012,2228314041
Icterus auratus,20.668736,-87.0327,11,2018,2227971565
Icterus auratus,20.663275,-87.03633,11,2018,2227802081
Icterus auratus,18.727116,-87.69984,12,2018,2227739690
Icterus auratus,20.073086,-87.62162,11,2018,2227642500
Icterus auratus,20.619831,-87.07736,4,2007,2227393771
Icterus auratus,19.857985,-88.07192,9,2018,2227390290
Icterus auratus,21.569973,-88.17073,11,2018,2227305861
Icterus auratus,18.769848,-88.543106,11,2018,2227003428
Icterus auratus,21.191986,-88.16848,12,2018,2226746115
Icterus auratus,20.764526,-86.95325,11,2018,2226058523
Icterus auratus,17.943224,-87.94563,12,2018,2225698211
Icterus auratus,20.363039,-89.768394,11,2018,2225462669
Icterus auratus,17.922022,-87.96003,10,2018,2225451768
Icterus auratus,17.922153,-87.96008,10,2018,2225451046
Icterus auratus,20.410582,-87.304016,12,2018,2224662707
Icterus auratus,21.479408,-87.70926,12,2018,2224495418
Icterus auratus,19.84327,-88.14484,5,2018,2224475009
Icterus auratus,20.853539,-90.26044,12,2018,2224124270
Icterus auratus,19.63478,-88.754745,8,2018,2224065445
Icterus auratus,20.538502,-89.22806,12,2018,2223860234
Icterus auratus,20.819666,-89.561966,10,2018,2223791106
Icterus auratus,21.254343,-88.63577,11,2018,2223544536
Icterus auratus,20.765318,-86.953995,10,2018,2223536995
Icterus auratus,20.469255,-89.71494,11,2018,2222954500
Icterus auratus,20.327105,-89.64389,11,2018,2222611801
Icterus auratus,20.40332,-86.95174,10,2010,2222185526
Icterus auratus,20.080027,-87.60869,1,2007,2222069434
Icterus auratus,19.84209,-88.09947,4,2018,2221986928
Icterus auratus,21.420921,-87.826775,10,2018,2221564076
Icterus auratus,21.595991,-88.15022,10,2018,2221534664
Icterus auratus,18.056175,-87.89078,4,2018,2221409511
Icterus auratus,20.53512,-89.22636,12,2018,2221317125
Icterus auratus,20.583284,-89.045044,11,2018,2220418437
Icterus auratus,21.125454,-89.60357,11,2018,2219795931
Icterus auratus,17.922066,-87.96001,9,2018,2219472007
Icterus auratus,20.21534,-87.42897,10,2018,2219381075
Icterus auratus,21.01688,-89.585075,10,2018,2219261686
Icterus auratus,21.324451,-89.42616,1,2012,2219099020
Icterus auratus,20.790455,-87.32645,9,2013,2218437037
Icterus auratus,18.504257,-89.33289,9,2018,2218056562
Icterus auratus,21.494719,-88.144325,11,2017,2218050167
Icterus auratus,17.922073,-87.96,11,2018,2217474795
Icterus auratus,21.186794,-86.82056,11,1998,2217097100
Icterus auratus,18.318022,-88.18304,12,2018,2216948439
Icterus auratus,20.862442,-87.04278,4,2018,2216947813
Icterus auratus,17.922514,-87.96047,10,2018,2216907028
Icterus auratus,17.93114,-87.953804,11,2018,2216905894
Icterus auratus,20.47821,-87.25962,12,2018,2216008434
Icterus auratus,21.13007,-86.83108,10,2018,2215529490
Icterus auratus,21.158682,-90.076256,6,2018,2215368517
Icterus auratus,20.887882,-86.893196,12,1986,2213937210
Icterus auratus,20.7648,-86.96095,10,2018,2213698292
Icterus auratus,21.144604,-86.83762,7,1992,2213698126
Icterus auratus,20.764898,-86.95008,12,2017,2212783686
Icterus auratus,18.317924,-88.183044,10,2018,2212723785
Icterus auratus,20.633265,-87.063896,12,2018,2212538257
Icterus auratus,19.943995,-88.802345,9,2018,2212242952
Icterus auratus,21.14143,-89.58428,9,2018,2211968350
Icterus auratus,21.149315,-86.83694,12,2018,2211573229
Icterus auratus,18.612526,-88.225426,9,2018,2211367630
Icterus auratus,18.529161,-88.379395,9,2018,2211357316
Icterus auratus,19.789307,-87.747734,1,1999,2211143198
Icterus auratus,20.793598,-86.93518,2,2017,2210928551
Icterus auratus,20.938354,-86.85242,11,2016,2210717609
Icterus auratus,18.612537,-88.22541,9,2018,2210551939
Icterus auratus,18.529518,-88.37938,9,2018,2210450081
Icterus auratus,17.922066,-87.95976,10,2018,2210113767
Icterus auratus,18.317877,-88.18301,10,2018,2209998325
Icterus auratus,20.971535,-89.64088,12,2018,2209983233
Icterus auratus,20.870493,-87.08741,10,2018,2209908570
Icterus auratus,20.490898,-87.25188,12,2018,2209672527
Icterus auratus,18.543762,-88.25823,10,2018,2209596834
Icterus auratus,20.681309,-87.03251,10,2018,2209104153
Icterus auratus,20.633808,-87.06267,10,2018,2208642091
Icterus auratus,18.30188,-88.24477,10,2018,2208268565
Icterus auratus,20.68285,-88.5687,9,2018,2207847384
Icterus auratus,20.246334,-87.4638,10,2018,2207274106
Icterus auratus,17.922094,-87.959946,8,2018,2206910048
Icterus auratus,17.923979,-87.96115,9,2018,2206905570
Icterus auratus,17.922098,-87.96003,10,2018,2206895539
Icterus auratus,17.922411,-87.96058,10,2018,2206889419
Icterus auratus,21.130898,-89.75709,8,2018,2206294183
Icterus auratus,18.317879,-88.18311,8,2018,2205699900
Icterus auratus,17.930334,-87.95774,8,2018,2204928970
Icterus auratus,17.922136,-87.95974,6,2018,2204484587
Icterus auratus,20.644993,-87.63313,9,2013,2204267769
Icterus auratus,21.371044,-88.09767,9,2018,2203730458
Icterus auratus,20.47066,-86.97075,8,2018,2203362162
Icterus auratus,21.596375,-88.16016,10,2018,2203331660
Icterus auratus,20.812653,-89.56192,8,2018,2202513057
Icterus auratus,18.350204,-88.14604,8,2018,2202406514
Icterus auratus,21.156116,-86.82855,10,2018,2199750769
Icterus auratus,18.324394,-89.84202,6,2018,2198934934
Icterus auratus,20.782274,-86.95431,7,2018,2198785754
Icterus auratus,20.853464,-86.93608,8,2018,2198201106
Icterus auratus,18.613394,-88.22693,9,2018,2197169290
Icterus auratus,20.98935,-89.62231,7,2018,2196880920
Icterus auratus,20.200512,-87.49998,9,2018,2196172648
Icterus auratus,18.60774,-90.14028,7,2018,2195436606
Icterus auratus,20.649078,-88.21575,8,2018,2195237433
Icterus auratus,20.76551,-86.95348,11,2015,2194741278
Icterus auratus,17.922121,-87.95996,10,2018,2194715818
Icterus auratus,17.92216,-87.96005,10,2018,2194707521
Icterus auratus,20.971659,-89.618,10,2018,2194179429
Icterus auratus,18.322409,-88.512695,8,2018,2193729354
Icterus auratus,20.49084,-87.257195,10,2018,2193274870
Icterus auratus,17.923986,-87.961075,8,2018,2193092370
Icterus auratus,20.171928,-89.344604,10,2018,2192978045
Icterus auratus,20.820305,-89.515396,10,2018,2192637630
Icterus auratus,18.334894,-88.16952,8,2018,2191104019
Icterus auratus,18.244053,-88.48982,8,2018,2191012856
Icterus auratus,20.341908,-87.34163,8,2018,2191010835
