species,decimalLongitude,decimalLatitude,month,year,gbifID,geometry,elev,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_14,bio_15,bio_16,bio_17,bio_18,bio_19
Icterus auratus,-87.0536,21.009432,6,2022,5362369178,"c(-87.0536, 21.009432)",18,25.60416603088379,27.766666412353516,22.883333206176758,1260,197,42,49.00214767456055,512,143,408,193,11.008333206176758,66.31526184082031,202.68043518066406,33.20000076293945,16.600000381469727,16.600000381469727,27.066667556762695,24.383333206176758
Icterus auratus,-87.203125,21.00894,5,2008,5361999069,"c(-87.203125, 21.00894)",10,25.508333206176758,27.600000381469727,22.78333282470703,1257,202,43,52.418338775634766,526,141,428,171,11.833333015441895,68.79845428466797,200.6107940673828,33.29999923706055,16.100000381469727,17.19999885559082,26.933332443237305,24.333332061767578
Icterus auratus,-89.62673,20.74436,10,2024,5360657954,"c(-89.62673, 20.74436)",15,25.883333206176758,28.03333282470703,23.133333206176758,1060,183,24,72.75154113769531,526,78,254,96,13.833333015441895,67.15210723876953,201.90380859375,36.29999923706055,15.699999809265137,20.599998474121094,27.116666793823242,25.549999237060547
Icterus auratus,-90.868095,18.615746,1,2024,5356604501,"c(-90.868095, 18.615746)",53,26.441665649414063,28.78333282470703,23.600000381469727,1419,257,22,78.67023468017578,714,75,308,109,12.883333206176758,64.74037170410156,210.75442504882813,36.79999923706055,16.899999618530273,19.899999618530273,27.616666793823242,26.16666603088379
Icterus auratus,-87.74599,20.800493,6,2021,5339307284,"c(-87.74599, 20.800493)",22,25.575000762939453,27.46666717529297,23.133333206176758,1130,172,43,53.50458908081055,464,136,438,137,13.449999809265137,72.31182861328125,181.6777801513672,34.29999923706055,15.699999809265137,18.599998474121094,27.266666412353516,23.58333396911621
Icterus auratus,-88.468765,21.173319,6,2024,5334745355,"c(-88.468765, 21.173319)",12,25.837499618530273,27.649999618530273,23.399999618530273,1289,199,36,61.23784255981445,572,122,458,158,13.72499942779541,71.1139907836914,176.04396057128906,35.29999923706055,16,19.299999237060547,27.149999618530273,25.33333396911621
Icterus auratus,-87.662224,20.594604,4,2012,5329731161,"c(-87.662224, 20.594604)",20,25.399999618530273,27.30000114440918,22.933332443237305,1169,187,44,54.58484649658203,501,135,421,142,12.516667366027832,71.52381134033203,182.1837615966797,33.5,16,17.5,26.616666793823242,24.399999618530273
Icterus auratus,-89.80561,18.109438,12,2022,5327279705,"c(-89.80561, 18.109438)",244,25.483333587646484,27.549999237060547,22.700000762939453,1229,231,29,63.950504302978516,560,93,389,144,13.433333396911621,68.53741455078125,202.67901611328125,35.29999923706055,15.699999809265137,19.599998474121094,26.383333206176758,25.049999237060547
Icterus auratus,-89.48223,19.976543,1,2024,5321575179,"c(-89.48223, 19.976543)",158,25.15833282470703,27.200000762939453,22.399999618530273,1079,198,23,69.21634674072266,504,84,388,87,14.266667366027832,67.93650817871094,200.9730224609375,35.70000076293945,14.699999809265137,21,26.5,23.266666412353516
Icterus auratus,-87.49723,20.290648,2,2024,5313092884,"c(-87.49723, 20.290648)",19,25.641666412353516,27.383333206176758,23.316665649414063,1213,194,39,50.963531494140625,496,133,377,200,11.049999237060547,70.382171630859375,169.44876098632813,32.79999923706055,17.100000381469727,15.69999885559082,26.799999237060547,24.733333587646484
Icterus auratus,-90.36129,19.921185,12,2017,5310298994,"c(-90.36129, 19.921185)",3,26.570833206176758,28.700000762939453,23.766666412353516,1162,234,17,81.9084701538086,604,60,260,84,12.625,65.41450500488281,204.2887725830078,36.20000076293945,16.899999618530273,19.30000114440918,27.883333206176758,26.116666793823242
Icterus auratus,-90.39653,19.407722,4,2024,5303566586,"c(-90.39653, 19.407722)",16,26.375,28.733333587646484,23.450000762939453,1282,255,19,84.31287384033203,678,66,287,91,12.75,63.75000762939453,215.34854125976563,36.599998474121094,16.600000381469727,19.999998092651367,27.633333206176758,25.96666717529297
Icterus auratus,-89.25293,18.16249,4,2022,5219274351,"c(-89.25293, 18.16249)",232,24.920833587646484,26.700000762939453,22.399999618530273,1278,211,30,60.27095031738281,566,102,413,165,13.77500057220459,72.50000762939453,181.57717895507813,34.29999923706055,15.300000190734863,19,26,24.366666793823242
Icterus auratus,-89.63881,20.870136,3,2023,4844945929,"c(-89.63881, 20.870136)",13,25.9375,28.016666412353516,23.200000762939453,1017,176,23,72.84684753417969,504,72,242,93,13.308333396911621,67.21379852294922,199.02175903320313,35.900001525878906,16.100000381469727,19.80000114440918,27.200000762939453,25.566665649414063
Icterus auratus,-88.75811,19.276339,10,2023,4842132680,"c(-88.75811, 19.276339)",74,25.575000762939453,27.233333587646484,23.183332443237305,1013,162,24,58.42463684082031,429,88,345,121,13.25,72.40437316894531,170.5539093017578,34.599998474121094,16.299999237060547,18.299999237060547,27.016666412353516,25.05000114440918
Icterus auratus,-87.85459,18.89773,12,2023,4842027220,"c(-87.85459, 18.89773)",4,26.316667556762695,27.850000381469727,24.183334350585938,1407,214,35,50.70679473876953,558,126,438,239,9.666666984558105,70.55961608886719,154.43934631347656,32.79999923706055,19.100000381469727,13.69999885559082,26.600000381469727,25.516666412353516
Icterus auratus,-90.653725,18.77956,5,2023,4838046789,"c(-90.653725, 18.77956)",80,26.075000762939453,28.41666603088379,23.149999618530273,1345,254,20,79.69573974609375,684,74,288,106,12.649999618530273,64.54081726074219,215.51734924316406,36.20000076293945,16.600000381469727,19.600000381469727,27.350000381469727,25.733333587646484
Icterus auratus,-88.25146,21.508018,12,2023,4826906403,"c(-88.25146, 21.508018)",4,25.820833206176758,27.549999237060547,23.33333396911621,897,150,21,57.20391082763672,377,84,286,136,12.27500057220459,71.36627960205078,177.4242401123047,34,16.799999237060547,17.200000762939453,26.933334350585938,25.100000381469727
Icterus auratus,-89.42621,20.905586,7,2023,4826124918,"c(-89.42621, 20.905586)",16,25.808334350585938,27.91666603088379,23.049999237060547,965,169,22,71.537139892578125,471,73,236,92,13.383334159851074,66.91667175292969,201.23294067382813,35.79999923706055,15.800000190734863,20,27.08333396911621,25.433334350585938
Icterus auratus,-88.284325,21.244473,1,2023,4820399050,"c(-88.284325, 21.244473)",13,25.72916603088379,27.649999618530273,23.149999618530273,1216,197,35,61.44613265991211,542,115,429,146,13.574999809265137,70.703125,186.44346618652344,35.099998474121094,15.899999618530273,19.19999885559082,27.233333587646484,25.08333396911621
Icterus auratus,-90.07643,18.175377,5,2023,4814672558,"c(-90.07643, 18.175377)",184,25.808332443237305,27.96666717529297,22.950000762939453,1223,240,31,65.04048156738281,564,93,298,140,13.316666603088379,66.91791534423828,209.22837829589844,35.900001525878906,16,19.900001525878906,26.69999885559082,25.349998474121094
Icterus auratus,-89.31491,19.234524,5,2023,4812750242,"c(-89.31491, 19.234524)",126,25.47083282470703,27.433334350585938,22.78333282470703,889,146,11,64.42011260986328,382,56,311,119,13.791666984558105,69.30485534667969,194.68460083007813,35.400001525878906,15.5,19.900001525878906,26.850000381469727,25.16666603088379
Icterus auratus,-87.70684,21.2258,4,2023,4811359059,"c(-87.70684, 21.2258)",14,25.32499885559082,27.16666603088379,22.75,1067,164,36,54.10343933105469,435,119,357,136,13.433333396911621,71.075836181640625,187.6832275390625,34.29999923706055,15.399999618530273,18.899999618530273,27.066665649414063,24.350000381469727
Icterus auratus,-89.26923,21.05237,10,2023,4802851492,"c(-89.26923, 21.05237)",10,25.829166412353516,27.916667938232422,23.049999237060547,904,161,20,67.75559997558594,423,74,324,102,13.108333587646484,67.22222137451172,202.06277465820313,35.5,16,19.5,27.200000762939453,25.350000381469727
Icterus auratus,-86.96902,20.475193,10,2023,4801562130,"c(-86.96902, 20.475193)",6,26.375,28.350000381469727,23.983333587646484,1444,242,33,52.77924346923828,598,148,428,247,8.199999809265137,62.59541702270508,179.41192626953125,32.5,19.399999618530273,13.100000381469727,27.600000381469727,25.266666412353516
Icterus auratus,-89.86775,20.758156,3,2023,4798904076,"c(-89.86775, 20.758156)",12,26.079166412353516,28.05000114440918,23.450000762939453,1028,179,22,73.76634979248047,509,69,251,89,13.441666603088379,68.579925537109375,191.07899475097656,35.900001525878906,16.299999237060547,19.60000228881836,27.316667556762695,25.75
Icterus auratus,-88.23861,18.720093,4,2023,4792188075,"c(-88.23861, 18.720093)",8,26.14583396911621,27.66666603088379,23.933334350585938,1204,186,29,52.6851921081543,468,111,440,185,9.808332443237305,70.05953216552734,158.2210235595703,32.599998474121094,18.600000381469727,13.999998092651367,27.25,25.5
Icterus auratus,-89.83825,21.248886,3,2023,4791308680,"c(-89.83825, 21.248886)",2,26.054166793823242,27.866666793823242,23.433332443237305,657,124,16,65.28182220458984,292,55,212,87,10.191666603088379,66.6122055053711,185.69842529296875,33.5,18.200000762939453,15.299999237060547,27.200000762939453,25.25
Icterus auratus,-88.23001,18.593857,9,2023,4790508892,"c(-88.23001, 18.593857)",6,26.254167556762695,27.83333396911621,23.983333587646484,1219,191,25,56.01049041748047,484,103,457,183,9.091667175292969,67.84825134277344,162.22122192382813,32.400001525878906,19,13.400001525878906,27.350000381469727,25.58333396911621
Icterus auratus,-87.99914,21.400265,8,2023,4787364012,"c(-87.99914, 21.400265)",10,25.64583396911621,27.450000762939453,23.116666793823242,943,148,30,53.75164031982422,380,99,309,135,13.091667175292969,71.150360107421875,182.4886016845703,34.400001525878906,16,18.400001525878906,26.78333282470703,24.883333206176758
Icterus auratus,-88.056435,21.59329,3,1994,4781405398,"c(-88.056435, 21.59329)",3,25.662500381469727,27.433334350585938,23.21666717529297,751,126,20,53.386680603027344,307,77,263,120,11.108333587646484,71.666656494140625,176.46949768066406,32.900001525878906,17.399999618530273,15.500001907348633,26.96666717529297,24.700000762939453
Icterus auratus,-89.717575,21.079395,1,2023,4777225646,"c(-89.717575, 21.079395)",6,25.95833396911621,27.96666717529297,23.233333587646484,859,152,21,66.44965362548828,395,67,299,99,12.116665840148926,65.85145568847656,196.8597869873047,35.099998474121094,16.700000762939453,18.39999771118164,27.28333282470703,25.53333282470703
Icterus auratus,-88.16584,18.925327,9,2004,4772039117,"c(-88.16584, 18.925327)",5,26.070833206176758,27.549999237060547,23.933334350585938,1318,206,38,51.44200134277344,519,119,451,198,10.575000762939453,72.43150329589844,152.54592895507813,33,18.399999618530273,14.600000381469727,27.183334350585938,25.316667556762695
Icterus auratus,-88.307625,21.109913,1,2023,4770552873,"c(-88.307625, 21.109913)",23,25.633333206176758,27.516666412353516,23.100000381469727,1320,210,37,61.35994338989258,590,129,475,150,13.633333206176758,71.00694274902344,183.5054168701172,35,15.800000190734863,19.200000762939453,27.116666793823242,23.71666717529297
Icterus auratus,-87.32119,21.407642,6,2023,4769471017,"c(-87.32119, 21.407642)",10,25.225000381469727,27.25,22.549999237060547,1144,190,35,53.23978805541992,462,123,421,155,12,69.364166259765625,197.70846557617188,33.29999923706055,16,17.299999237060547,27.16666603088379,23.950000762939453
Icterus auratus,-86.94963,20.768934,12,2023,4765732190,"c(-86.94963, 20.768934)",3,26.179166793823242,28.316665649414063,23.58333396911621,1296,203,38,51.835784912109375,543,139,400,195,9.558333396911621,64.1498794555664,194.8362579345703,33.20000076293945,18.299999237060547,14.900001525878906,27.483333587646484,25.049999237060547
Icterus auratus,-87.58147,19.081087,12,2023,4744761193,"c(-87.58147, 19.081087)",10,26.4375,27.983333587646484,24.366666793823242,1387,214,34,52.964656829833984,572,126,424,213,8.774999618530273,69.642852783203125,151.5844268798828,32.5,19.899999618530273,12.600000381469727,26.700000762939453,25.600000381469727
Icterus auratus,-88.9178,19.85503,4,2023,4729214097,"c(-88.9178, 19.85503)",43,25.84583282470703,27.883333206176758,23.100000381469727,1184,206,29,63.168460845947266,523,99,419,111,15.041666984558105,69.31644439697266,199.53875732421875,36.599998474121094,14.899999618530273,21.69999885559082,27.28333282470703,23.899999618530273
Icterus auratus,-88.86095,19.927872,9,2023,4727066113,"c(-88.86095, 19.927872)",36,25.924999237060547,27.950000762939453,23.233333587646484,1209,210,27,63.25580978393555,536,102,426,110,15.183333396911621,69.6483154296875,196.70582580566406,36.70000076293945,14.899999618530273,21.80000114440918,27.349998474121094,24
Icterus auratus,-87.609,21.361,3,2023,4726600176,"c(-87.609, 21.361)",13,25.14583396911621,27.03333282470703,22.53333282470703,1018,161,33,51.46833419799805,406,113,373,146,12.658332824707031,70.716949462890625,190.86473083496094,33.599998474121094,15.699999809265137,17.89999771118164,26.549999237060547,24.05000114440918
Icterus auratus,-89.88198,20.485258,10,2023,4725472292,"c(-89.88198, 20.485258)",34,25.933332443237305,28.03333282470703,23.183332443237305,1095,192,23,74.41102600097656,540,75,282,85,13.949999809265137,67.71845245361328,200.28768920898438,36.29999923706055,15.699999809265137,20.599998474121094,27.183334350585938,24.016666412353516
Icterus auratus,-87.951164,20.799763,3,2023,4713067283,"c(-87.951164, 20.799763)",21,25.774999618530273,27.66666603088379,23.366666793823242,1100,164,38,54.898902893066406,462,125,378,130,13.933333396911621,72.56944274902344,179.5511932373047,35,15.800000190734863,19.200000762939453,27.366666793823242,23.866666793823242
Icterus auratus,-89.74153,20.789938,4,2023,4712929427,"c(-89.74153, 20.789938)",14,25.954166412353516,28.016666412353516,23.233333587646484,1044,181,23,73.392486572265625,519,72,250,93,13.475000381469727,67.375,198.1213836669922,36,16,20,27.21666717529297,25.600000381469727
Icterus auratus,-89.58871,20.488605,3,2023,4704758931,"c(-89.58871, 20.488605)",22,25.66666603088379,27.899999618530273,22.766666412353516,1104,198,24,71.57682037353516,538,87,277,90,14.499999046325684,66.82027435302734,211.68516540527344,36.599998474121094,14.899999618530273,21.69999885559082,26.983333587646484,23.683332443237305
Icterus auratus,-87.4427,20.185734,12,2023,4701539783,"c(-87.4427, 20.185734)",8,25.97083282470703,27.633333206176758,23.78333282470703,1186,204,35,55.974388122558594,501,122,371,171,10.458333015441895,70.66442108154297,160.13430786132813,32.79999923706055,18,14.799999237060547,27.049999237060547,25.116666793823242
Icterus auratus,-88.65388,20.59693,1,2023,4687889272,"c(-88.65388, 20.59693)",28,25.799999237060547,27.766666412353516,23.21666717529297,1191,206,30,64.99623107910156,547,101,421,117,14.016666412353516,70.08332824707031,188.28170776367188,35.70000076293945,15.699999809265137,20,27.21666717529297,23.91666603088379
Icterus auratus,-89.01852,20.935822,2,2023,4674856184,"c(-89.01852, 20.935822)",16,25.758333206176758,27.766666412353516,23.03333282470703,999,179,21,70.6009292602539,481,77,362,104,13.683333396911621,68.41666412353516,197.27500915527344,35.70000076293945,15.699999809265137,20,27.100000381469727,25.333332061767578
Icterus auratus,-90.319786,19.026741,2,2023,4666624624,"c(-90.319786, 19.026741)",48,26.174999237060547,28.549999237060547,23.183334350585938,1215,250,18,79.75867462158203,620,73,269,97,13.149999618530273,64.460784912109375,219.343017578125,36.5,16.100000381469727,20.399999618530273,27.483333587646484,25.78333282470703
Icterus auratus,-88.395966,18.095745,4,2023,4655511622,"c(-88.395966, 18.095745)",24,25.883333206176758,27.46666717529297,23.53333282470703,1480,236,33,57.33152389526367,580,114,558,215,9.383333206176758,67.99516296386719,167.52658081054688,32.20000076293945,18.399999618530273,13.80000114440918,27.049999237060547,25.183334350585938
Icterus auratus,-88.34524,20.541348,6,2022,4655267621,"c(-88.34524, 20.541348)",28,25.795833587646484,27.733333587646484,23.30000114440918,1188,203,33,63.933204650878906,537,107,418,114,13.991666793823242,71.023681640625,183.2591094970703,35.400001525878906,15.699999809265137,19.700000762939453,27.266666412353516,23.899999618530273
Icterus auratus,-90.27192,18.63451,7,2023,4653147376,"c(-90.27192, 18.63451)",64,26.366666793823242,28.649999618530273,23.483333587646484,1205,247,21,75.090911865234375,598,81,274,102,13.183333396911621,65.5887222290039,211.99627685546875,36.70000076293945,16.600000381469727,20.100000381469727,27.133333206176758,24.33333396911621
Icterus auratus,-88.22438,17.513975,3,2023,4643254365,"c(-88.22438, 17.513975)",4,26.299999237060547,27.83333396911621,24.149999618530273,1824,243,46,49.43024826049805,663,159,558,325,7.5333333015441895,63.30531311035156,157.69650268554688,31.700000762939453,19.799999237060547,11.900001525878906,27.299999237060547,25.700000762939453
Icterus auratus,-86.9408,20.937183,9,2023,4618986764,"c(-86.9408, 20.937183)",8,25.941665649414063,28.133333206176758,23.266666412353516,1287,195,44,45.97578048706055,512,150,391,222,10.149999618530273,63.83647155761719,201.19903564453125,33.400001525878906,17.5,15.900001525878906,27.383333206176758,24.71666717529297
Icterus auratus,-89.545441,20.085599,10,2008,4459325337,"c(-89.545441, 20.085599)",123,25.316667556762695,27.433334350585938,22.516666412353516,1090,200,22,69.717498779296875,516,84,287,92,14.233333587646484,67.13836669921875,204.98707580566406,36,14.800000190734863,21.200000762939453,26.649999618530273,23.41666603088379
Icterus auratus,-87.593704,19.779928,11,2022,4390329668,"c(-87.593704, 19.779928)",3,26.212499618530273,27.83333396911621,24.016666412353516,1253,200,35,54.601043701171875,526,125,406,171,10.308333396911621,70.12471771240234,160.17213439941406,33.099998474121094,18.399999618530273,14.69999885559082,27.316667556762695,25.366666793823242
Icterus auratus,-86.895256,20.537281,7,2022,4386266237,"c(-86.895256, 20.537281)",9,26.399999618530273,28.450000762939453,23.950000762939453,1438,237,32,52.01398468017578,594,148,425,251,7.916666507720947,60.89744186401367,184.66183471679688,32.599998474121094,19.600000381469727,12.999998092651367,27.66666603088379,25.233333587646484
Icterus auratus,-89.8684,20.091715,8,2022,4381358225,"c(-89.8684, 20.091715)",96,25.78333282470703,28,23,1091,203,22,75.32550811767578,538,75,279,87,13.683333396911621,66.103057861328125,205.91629028320313,36.20000076293945,15.5,20.700000762939453,27.016666412353516,25.53333282470703
Icterus auratus,-88.5806,21.1147,12,2016,4380606445,"c(-88.5806, 21.1147)",11,25.829166412353516,27.58333396911621,23.46666717529297,1345,202,39,60.3161506652832,595,129,478,169,13.658333778381348,71.50960540771484,170.48670959472656,35.29999923706055,16.200000762939453,19.099998474121094,27.03333282470703,25.366666793823242
Icterus auratus,-88.413475,21.374722,10,2018,4368556024,"c(-88.413475, 21.374722)",7,25.84583282470703,27.700000762939453,23.30000114440918,1080,174,29,61.691688537597656,473,97,367,144,13.22499942779541,70.721923828125,182.72503662109375,34.900001525878906,16.200000762939453,18.700000762939453,27.28333282470703,25.266666412353516
Icterus auratus,-89.024734,18.314789,3,2022,4367493196,"c(-89.024734, 18.314789)",153,24.774999618530273,26.30000114440918,22.399999618530273,1220,195,27,58.872867584228516,511,98,482,156,12.866666793823242,73.10606384277344,168.39483642578125,33.29999923706055,15.699999809265137,17.599998474121094,26.30000114440918,24.21666717529297
Icterus auratus,-87.433304,21.210438,5,2022,4366223552,"c(-87.433304, 21.210438)",16,25.10416603088379,27.066665649414063,22.433334350585938,1243,201,39,53.95013427734375,513,128,455,164,12.841667175292969,69.79166412353516,196.33526611328125,33.70000076293945,15.300000190734863,18.400001525878906,26.549999237060547,23.91666603088379
Icterus auratus,-88.59361,19.497042,4,2022,4365935306,"c(-88.59361, 19.497042)",30,25.816665649414063,27.616666793823242,23.33333396911621,1132,181,32,58.939022064208984,485,104,377,130,13.466666221618652,71.25221252441406,179.6629638671875,35.099998474121094,16.200000762939453,18.89999771118164,26.833332061767578,25.183334350585938
Icterus auratus,-87.73745,21.525213,7,2022,4360236625,"c(-87.73745, 21.525213)",2,25.483333587646484,27.399999618530273,22.94999885559082,792,131,25,53.444129943847656,327,90,278,113,11,70.063690185546875,187.46311950683594,33,17.299999237060547,15.700000762939453,26.94999885559082,24.266666412353516
Icterus auratus,-88.19902,18.209017,6,2022,4351785947,"c(-88.19902, 18.209017)",11,26.27083396911621,27.799999237060547,24.03333282470703,1414,228,29,55.59886169433594,555,109,496,226,8.274999618530273,65.67459869384766,160.36122131347656,32,19.399999618530273,12.600000381469727,27.41666603088379,25.566665649414063
Icterus auratus,-88.15812,21.599075,3,2022,4348110325,"c(-88.15812, 21.599075)",1,25.700000762939453,27.433334350585938,23.25,729,122,17,53.19816207885742,297,71,253,121,11.066666603088379,70.94017028808594,175.83567810058594,33,17.399999618530273,15.600000381469727,26.933334350585938,24.850000381469727
Icterus auratus,-88.04199,19.486948,6,2022,4346752147,"c(-88.04199, 19.486948)",16,26.087499618530273,27.78333282470703,23.766666412353516,1285,211,38,55.13216018676758,536,130,458,159,11.225000381469727,70.59748077392578,169.07672119140625,33.70000076293945,17.799999237060547,15.900001525878906,27.233333587646484,25.200000762939453
Icterus auratus,-87.393036,20.457613,4,2022,4337464953,"c(-87.393036, 20.457613)",9,25.65833282470703,27.53333282470703,23.233333587646484,1269,198,41,50.656593322753906,525,141,400,205,10.966667175292969,68.54166412353516,178.75624084472656,33,17,16,26.899999618530273,24.649999618530273
Icterus auratus,-86.945076,21.255795,10,2022,4329627826,"c(-86.945076, 21.255795)",11,25.60416603088379,27.850000381469727,22.83333396911621,1232,192,40,46.55974578857422,485,141,403,203,10.858333587646484,66.20934295654297,208.38621520996094,33.20000076293945,16.799999237060547,16.400001525878906,27.116666793823242,24.299999237060547
Icterus auratus,-88.47099,18.403303,5,2022,4323298589,"c(-88.47099, 18.403303)",12,25.89583396911621,27.516666412353516,23.46666717529297,1238,201,23,63.170406341552734,511,86,511,157,10.541666030883789,68.4523696899414,172.03933715820313,32.900001525878906,17.5,15.400001525878906,27.516666412353516,25.266666412353516
Icterus auratus,-87.75384,21.34191,2,2022,4319349539,"c(-87.75384, 21.34191)",13,25.35416603088379,27.21666717529297,22.78333282470703,951,146,32,52.21797561645508,380,107,356,133,13.125,71.33152770996094,187.77960205078125,34.099998474121094,15.699999809265137,18.39999771118164,26.650001525878906,24.366666793823242
Icterus auratus,-88.76739,18.660864,5,2005,4310136713,"c(-88.76739, 18.660864)",78,25.012500762939453,26.600000381469727,22.75,977,153,11,62.429683685302734,402,57,387,104,12.225000381469727,72.767852783203125,158.83274841308594,32.900001525878906,16.100000381469727,16.80000114440918,26.16666603088379,24.600000381469727
Icterus auratus,-89.16951,21.34901,1,2022,4309537865,"c(-89.16951, 21.34901)",2,25.745834350585938,27.566665649414063,23.100000381469727,757,139,16,64.6878890991211,333,70,260,101,11.774999618530273,69.26470184326172,186.3825225830078,34,17,17,27.25,25.016666412353516
Icterus auratus,-88.22303,20.464573,8,2022,4305169896,"c(-88.22303, 20.464573)",25,25.820833206176758,27.733333587646484,23.350000381469727,1164,195,36,61.8260498046875,514,113,399,118,13.941666603088379,70.76988220214844,181.45193481445313,35.29999923706055,15.600000381469727,19.69999885559082,27.316665649414063,23.91666603088379
Icterus auratus,-90.08282,20.59659,9,2022,4302019385,"c(-90.08282, 20.59659)",9,26.445833206176758,28.21666717529297,24,960,164,16,75.86499786376953,474,54,386,77,13.591666221618652,71.1605453491211,175.42752075195313,35.900001525878906,16.799999237060547,19.10000228881836,27.600000381469727,26.149999618530273
Icterus auratus,-88.73074,20.706907,1,2022,4295948768,"c(-88.73074, 20.706907)",28,25.766666412353516,27.75,23.16666603088379,1165,200,28,65.25419616699219,538,98,411,121,13.899999618530273,69.5,189.88436889648438,35.70000076293945,15.699999809265137,20,27.133333206176758,23.883333206176758
Icterus auratus,-87.349174,21.274958,5,2022,4294262202,"c(-87.349174, 21.274958)",8,25.191665649414063,27.16666603088379,22.516666412353516,1225,200,38,53.08637237548828,497,129,448,165,12.266666412353516,69.3031997680664,197.2864990234375,33.5,15.800000190734863,17.700000762939453,26.683332443237305,23.950000762939453
Icterus auratus,-87.526825,20.897635,10,1991,4276613166,"c(-87.526825, 20.897635)",22,25.35416603088379,27.25,22.83333396911621,1302,207,44,55.03544616699219,559,142,475,161,12.908333778381348,70.92491149902344,185.80853271484375,33.79999923706055,15.600000381469727,18.19999885559082,26.649999618530273,24.33333396911621
Icterus auratus,-89.40552,18.301607,4,2015,4273403537,"c(-89.40552, 18.301607)",253,25.087499618530273,27.03333282470703,22.450000762939453,1170,209,27,63.336673736572266,532,85,377,138,13.658333778381348,70.76856231689453,191.7043914794922,34.70000076293945,15.399999618530273,19.30000114440918,26.016666412353516,24.66666603088379
Icterus auratus,-92.09102,18.25438,11,2022,4272775396,"c(-92.09102, 18.25438)",5,26.79166603088379,28.816667556762695,23.91666603088379,1824,306,35,62.00419235229492,815,142,507,258,10.816666603088379,62.52408218383789,204.8595428466797,35.70000076293945,18.399999618530273,17.30000114440918,27.75,26.299999237060547
Icterus auratus,-90.47684,19.873909,9,2022,4271397722,"c(-90.47684, 19.873909)",5,26.600000381469727,28.683332443237305,23.83333396911621,1149,230,16,83.89200592041016,606,56,410,79,11.850000381469727,65.83333587646484,200.02272033691406,35.70000076293945,17.700000762939453,18,27.96666717529297,25.983333587646484
Icterus auratus,-87.55206,20.172508,8,2022,4265165210,"c(-87.55206, 20.172508)",11,25.791667938232422,27.5,23.516666412353516,1211,191,38,50.909523010253906,494,131,378,196,11.016667366027832,70.6196517944336,166.5674285888672,32.900001525878906,17.299999237060547,15.60000228881836,26.916667938232422,24.900001525878906
Icterus auratus,-90.21302,20.681189,4,2022,4260951815,"c(-90.21302, 20.681189)",4,26.758333206176758,28.416667938232422,24.483333587646484,797,139,11,77.531768798828125,396,40,312,71,13.416666984558105,72.52251434326172,163.85740661621094,35.900001525878906,17.399999618530273,18.500001907348633,27.866666793823242,26.44999885559082
Icterus auratus,-88.775604,19.878832,8,2022,4252670678,"c(-88.775604, 19.878832)",14,26.049999237060547,28.066665649414063,23.366666793823242,1238,214,30,62.87128448486328,547,104,435,116,14.749999046325684,69.575469970703125,194.39881896972656,36.599998474121094,15.399999618530273,21.19999885559082,27.483333587646484,24.08333396911621
Icterus auratus,-90.449234,19.509584,1,2022,4244771998,"c(-90.449234, 19.509584)",49,26.20833396911621,28.53333282470703,23.299999237060547,1303,254,18,85.36229705810547,695,62,289,92,12.600000381469727,63.959388732910156,213.6887664794922,36.20000076293945,16.5,19.700000762939453,27.483333587646484,25.799999237060547
Icterus auratus,-88.0301,19.583,6,2022,4243530330,"c(-88.0301, 19.583)",15,26.149999618530273,27.883333206176758,23.78333282470703,1269,213,38,55.28032684326172,532,128,450,161,11.483333587646484,70.02031707763672,172.33688354492188,33.900001525878906,17.5,16.400001525878906,27.266666412353516,25.28333282470703
Icterus auratus,-89.794075,20.294176,8,2022,4231485716,"c(-89.794075, 20.294176)",95,25.433334350585938,27.58333396911621,22.616666793823242,1099,202,22,73.62252044677734,537,78,285,84,13.933333396911621,66.66666412353516,205.02037048339844,35.900001525878906,15,20.900001525878906,26.71666717529297,23.483333587646484
Icterus auratus,-88.46017,19.362133,2,2022,4221850145,"c(-88.46017, 19.362133)",28,25.870834350585938,27.516666412353516,23.58333396911621,1204,188,33,58.57362747192383,524,108,390,138,12.808333396911621,73.19046783447266,165.9197235107422,34.400001525878906,16.899999618530273,17.500001907348633,26.883333206176758,25.21666717529297
Icterus auratus,-89.10429,18.44705,4,2022,4218302019,"c(-89.10429, 18.44705)",134,24.95833396911621,26.549999237060547,22.516666412353516,1116,184,24,59.37379837036133,467,88,384,139,13.233333587646484,72.31329345703125,173.64845275878906,33.900001525878906,15.600000381469727,18.30000114440918,26.049999237060547,24.5
Icterus auratus,-88.147835,21.356417,10,2018,4208489304,"c(-88.147835, 21.356417)",9,25.837499618530273,27.700000762939453,23.28333282470703,1110,186,31,60.079402923583984,482,104,373,143,13.641667366027832,71.05035400390625,183.8369598388672,35.099998474121094,15.899999618530273,19.19999885559082,27.366666793823242,25.166667938232422
Icterus auratus,-90.69931,19.528841,5,2022,4207767908,"c(-90.69931, 19.528841)",0,26.433332443237305,28.616666793823242,23.649999618530273,1234,238,15,87.90015411376953,672,51,261,80,11.783332824707031,64.03985595703125,203.71920776367188,35.79999923706055,17.399999618530273,18.399999618530273,27.683334350585938,25.983333587646484
